Average Queue length,Phase,Step,Action,Reward,Total Queue Length
0.275,1.0,0.986,3,-0.275,11
0.25,1.0,0.987,3,0.25,10
0.25,1.0,0.988,3,-0.25,10
0.225,1.0,0.989,3,-0.225,9
0.175,1.0,0.99,3,-0.175,7
0.175,1.0,0.991,3,-0.175,7
0.175,0.6666667,0.992,2,-0.175,7
0.075,0.6666667,0.993,2,0.925,3
0.05,1.0,0.994,3,-0.05,2
0.05,0.33333334,0.995,1,-0.05,2
0.1,0.0,0.996,0,-0.1,4
0.075,0.6666667,0.997,2,-0.075,3
0.1,1.0,0.998,3,0.9,4
0.1,1.0,0.999,3,-0.1,4
0.05,0.0,1.0,0,0.95,2
0.0,0.0,0.001,0,0.0,0
0.1,1.0,0.002,3,-0.1,4
0.0,0.33333334,0.003,1,0.0,0
0.0,0.0,0.004,0,0.0,0
0.05,0.33333334,0.005,1,-0.05,2
0.05,0.0,0.006,0,-0.05,2
0.0,0.0,0.007,0,0.0,0
0.0,0.0,0.008,0,0.0,0
0.0,0.0,0.009,0,0.0,0
0.05,1.0,0.01,3,-0.05,2
0.0,0.6666667,0.011,2,0.0,0
0.0,0.0,0.012,0,0.0,0
0.025,0.0,0.013,0,-0.025,1
0.05,1.0,0.014,3,-0.05,2
0.05,0.0,0.015,0,-0.05,2
0.1,0.0,0.016,0,-0.1,4
0.15,0.6666667,0.017,2,-0.15,6
0.1,1.0,0.018,3,-0.1,4
0.1,0.6666667,0.019,2,-0.1,4
0.1,0.0,0.02,0,-0.1,4
0.1,0.33333334,0.021,1,-0.1,4
0.075,0.0,0.022,0,-0.075,3
0.1,0.0,0.023,0,-0.1,4
0.15,1.0,0.024,3,0.35,6
0.075,0.6666667,0.025,2,-0.075,3
0.05,1.0,0.026,3,0.45,2
0.025,0.0,0.027,0,-0.025,1
0.05,0.33333334,0.028,1,-0.05,2
0.025,1.0,0.029,3,0.475,1
0.05,1.0,0.03,3,0.45,2
0.075,1.0,0.031,3,-0.075,3
0.05,0.0,0.032,0,-0.05,2
0.0,0.33333334,0.033,1,0.5,0
0.025,0.33333334,0.034,1,-0.025,1
0.025,0.0,0.035,0,-0.025,1
0.05,0.0,0.036,0,0.45,2
0.0,0.0,0.037,0,0.5,0
0.075,1.0,0.038,3,-0.075,3
0.025,0.6666667,0.039,2,-0.025,1
0.025,0.33333334,0.04,1,0.475,1
0.05,1.0,0.041,3,-0.05,2
0.025,1.0,0.042,3,-0.025,1
0.025,1.0,0.043,3,0.475,1
0.05,0.0,0.044,0,-0.05,2
0.05,0.6666667,0.045,2,0.45,2
0.125,1.0,0.046,3,-0.125,5
0.075,1.0,0.047,3,-0.075,3
0.1,0.33333334,0.048,1,-0.1,4
0.05,0.6666667,0.049,2,-0.05,2
0.1,0.0,0.05,0,0.4,4
0.075,0.0,0.051,0,-0.075,3
0.1,0.0,0.052,0,0.4,4
0.15,0.33333334,0.053,1,-0.15,6
0.05,1.0,0.054,3,0.95,2
0.05,0.0,0.055,0,-0.05,2
0.1,1.0,0.056,3,0.4,4
0.05,0.0,0.057,0,-0.05,2
0.05,0.0,0.058,0,0.45,2
0.05,0.6666667,0.059,2,-0.05,2
0.1,1.0,0.06,3,0.4,4
0.05,0.6666667,0.061,2,-0.05,2
0.1,0.0,0.062,0,0.4,4
0.05,0.0,0.063,0,-0.05,2
0.1,0.0,0.064,0,0.4,4
0.05,1.0,0.065,3,-0.05,2
0.1,0.0,0.066,0,-0.1,4
0.125,0.33333334,0.067,1,-0.125,5
0.025,0.0,0.068,0,0.975,1
0.05,1.0,0.069,3,-0.05,2
0.05,1.0,0.07,3,0.45,2
0.05,1.0,0.071,3,0.45,2
0.05,1.0,0.072,3,-0.05,2
0.025,0.0,0.073,0,-0.025,1
0.075,0.6666667,0.074,2,-0.075,3
0.025,0.0,0.075,0,-0.025,1
0.05,0.0,0.076,0,0.45,2
0.05,0.0,0.077,0,-0.05,2
0.05,0.0,0.078,0,-0.05,2
0.05,0.0,0.079,0,0.45,2
0.075,0.0,0.08,0,0.425,3
0.125,1.0,0.081,3,-0.125,5
0.125,0.33333334,0.082,1,-0.125,5
0.075,1.0,0.083,3,-0.075,3
0.075,0.33333334,0.084,1,0.425,3
0.05,1.0,0.085,3,0.45,2
0.125,1.0,0.086,3,-0.125,5
0.125,1.0,0.087,3,-0.125,5
0.1,1.0,0.088,3,0.4,4
0.1,1.0,0.089,3,0.4,4
0.025,0.6666667,0.09,2,-0.025,1
0.025,0.0,0.091,0,0.475,1
0.075,0.6666667,0.092,2,-0.075,3
0.075,0.33333334,0.093,1,-0.075,3
0.025,0.0,0.094,0,0.475,1
0.05,0.33333334,0.095,1,-0.05,2
0.175,1.0,0.096,3,-0.175,7
0.05,1.0,0.097,3,0.45,2
0.0,0.0,0.098,0,0.0,0
0.0,0.0,0.099,0,0.0,0
0.0,0.6666667,0.1,2,0.5,0
0.0,0.0,0.101,0,0.5,0
0.0,0.0,0.102,0,0.0,0
0.075,1.0,0.103,3,-0.075,3
0.025,1.0,0.104,3,-0.025,1
0.05,0.0,0.105,0,-0.05,2
0.1,0.0,0.106,0,0.4,4
0.1,0.33333334,0.107,1,-0.1,4
0.1,0.0,0.108,0,0.4,4
0.1,0.33333334,0.109,1,-0.1,4
0.15,0.0,0.11,0,0.35,6
0.15,0.6666667,0.111,2,-0.15,6
0.125,1.0,0.112,3,-0.125,5
0.15,1.0,0.113,3,-0.15,6
0.15,1.0,0.114,3,-0.15,6
0.1,0.0,0.115,0,0.9,4
0.1,0.33333334,0.116,1,-0.1,4
0.05,0.6666667,0.117,2,-0.05,2
0.1,1.0,0.118,3,0.4,4
0.05,0.0,0.119,0,-0.05,2
0.1,0.0,0.12,0,0.4,4
0.1,1.0,0.121,3,-0.1,4
0.2,1.0,0.122,3,0.3,8
0.05,0.6666667,0.123,2,-0.05,2
0.025,0.0,0.124,0,0.475,1
0.1,0.0,0.125,0,-0.1,4
0.05,0.33333334,0.126,1,-0.05,2
0.025,0.33333334,0.127,1,0.475,1
0.05,1.0,0.128,3,-0.05,2
0.025,1.0,0.129,3,0.475,1
0.0,0.0,0.13,0,0.0,0
0.0,0.0,0.131,0,0.0,0
0.05,1.0,0.132,3,-0.05,2
0.0,0.0,0.133,0,0.5,0
0.075,0.0,0.134,0,0.425,3
0.075,0.0,0.135,0,-0.075,3
0.075,0.33333334,0.136,1,0.425,3
0.075,0.0,0.137,0,-0.075,3
0.125,0.0,0.138,0,-0.125,5
0.225,1.0,0.139,3,-0.225,9
0.15,0.6666667,0.14,2,0.35,6
0.125,1.0,0.141,3,-0.125,5
0.125,0.6666667,0.142,2,0.375,5
0.1,0.0,0.143,0,-0.1,4
0.1,0.0,0.144,0,-0.1,4
0.1,0.33333334,0.145,1,0.4,4
0.1,0.0,0.146,0,-0.1,4
0.1,1.0,0.147,3,0.4,4
0.075,0.0,0.148,0,-0.075,3
0.1,1.0,0.149,3,0.4,4
0.1,0.33333334,0.15,1,-0.1,4
0.125,1.0,0.151,3,-0.125,5
0.2,0.6666667,0.152,2,-0.2,8
0.075,0.6666667,0.153,2,0.925,3
0.05,1.0,0.154,3,-0.05,2
0.025,0.6666667,0.155,2,-0.025,1
0.075,0.6666667,0.156,2,-0.075,3
0.05,0.33333334,0.157,1,-0.05,2
0.05,0.33333334,0.158,1,0.95,2
0.05,1.0,0.159,3,-0.05,2
0.05,1.0,0.16,3,-0.05,2
0.025,0.33333334,0.161,1,-0.025,1
0.05,0.33333334,0.162,1,-0.05,2
0.05,1.0,0.163,3,0.95,2
0.0,0.6666667,0.164,2,0.0,0
0.05,1.0,0.165,3,-0.05,2
0.1,0.0,0.166,0,0.4,4
0.125,1.0,0.167,3,0.375,5
0.15,0.6666667,0.168,2,-0.15,6
0.15,1.0,0.169,3,-0.15,6
0.225,1.0,0.17,3,-0.225,9
0.225,1.0,0.171,3,0.275,9
0.2,0.33333334,0.172,1,0.3,8
0.15,0.6666667,0.173,2,-0.15,6
0.125,1.0,0.174,3,-0.125,5
0.15,1.0,0.175,3,-0.15,6
0.1,0.33333334,0.176,1,-0.1,4
0.125,0.0,0.177,0,0.375,5
0.1,0.6666667,0.178,2,0.4,4
0.075,0.0,0.179,0,-0.075,3
0.1,0.0,0.18,0,-0.1,4
0.125,1.0,0.181,3,-0.125,5
0.2,1.0,0.182,3,0.3,8
0.1,1.0,0.183,3,-0.1,4
0.1,1.0,0.184,3,0.9,4
0.125,0.6666667,0.185,2,-0.125,5
0.05,0.6666667,0.186,2,0.45,2
0.0,0.0,0.187,0,0.5,0
0.025,0.33333334,0.188,1,-0.025,1
0.05,1.0,0.189,3,-0.05,2
0.05,0.6666667,0.19,2,-0.05,2
0.0,0.6666667,0.191,2,0.0,0
0.0,0.6666667,0.192,2,0.0,0
0.0,0.0,0.193,0,0.5,0
0.05,1.0,0.194,3,0.45,2
0.05,0.33333334,0.195,1,-0.05,2
0.05,0.6666667,0.196,2,-0.05,2
0.125,0.33333334,0.197,1,0.875,5
0.075,1.0,0.198,3,-0.075,3
0.1,0.33333334,0.199,1,-0.1,4
0.1,1.0,0.2,3,0.4,4
0.125,1.0,0.201,3,0.375,5
0.15,0.33333334,0.202,1,-0.15,6
0.125,1.0,0.203,3,0.375,5
0.125,0.33333334,0.204,1,-0.125,5
0.1,0.0,0.205,0,0.4,4
0.075,0.0,0.206,0,0.425,3
0.1,0.6666667,0.207,2,-0.1,4
0.125,1.0,0.208,3,-0.125,5
0.1,0.6666667,0.209,2,0.4,4
0.15,1.0,0.21,3,-0.15,6
0.125,0.0,0.211,0,-0.125,5
0.1,0.6666667,0.212,2,0.4,4
0.075,0.0,0.213,0,-0.075,3
0.075,0.0,0.214,0,-0.075,3
0.075,0.6666667,0.215,2,-0.075,3
0.125,0.0,0.216,0,0.375,5
0.1,0.6666667,0.217,2,-0.1,4
0.15,0.33333334,0.218,1,-0.15,6
0.125,1.0,0.219,3,-0.125,5
0.125,1.0,0.22,3,-0.125,5
0.1,1.0,0.221,3,-0.1,4
0.1,0.33333334,0.222,1,0.4,4
0.075,0.0,0.223,0,0.425,3
0.025,0.6666667,0.224,2,-0.025,1
0.05,0.6666667,0.225,2,-0.05,2
0.075,0.6666667,0.226,2,0.425,3
0.075,0.6666667,0.227,2,-0.075,3
0.1,0.0,0.228,0,-0.1,4
0.1,0.33333334,0.229,1,-0.1,4
0.175,0.0,0.23,0,0.325,7
0.175,1.0,0.231,3,-0.175,7
0.15,0.0,0.232,0,0.35,6
0.175,1.0,0.233,3,-0.175,7
0.1,0.6666667,0.234,2,-0.1,4
0.1,1.0,0.235,3,0.4,4
0.125,1.0,0.236,3,-0.125,5
0.125,1.0,0.237,3,-0.125,5
0.125,1.0,0.238,3,0.375,5
0.1,1.0,0.239,3,-0.1,4
0.15,1.0,0.24,3,0.35,6
0.075,1.0,0.241,3,0.925,3
0.175,1.0,0.242,3,-0.175,7
0.1,1.0,0.243,3,-0.1,4
0.025,1.0,0.244,3,-0.025,1
0.025,1.0,0.245,3,0.475,1
0.05,1.0,0.246,3,-0.05,2
0.0,0.33333334,0.247,1,0.5,0
0.0,0.33333334,0.248,1,0.0,0
0.05,0.33333334,0.249,1,0.45,2
0.025,0.0,0.25,0,-0.025,1
0.125,1.0,0.251,3,0.375,5
0.025,0.0,0.252,0,0.475,1
0.075,1.0,0.253,3,0.425,3
0.0,0.0,0.254,0,0.5,0
0.05,0.0,0.255,0,0.45,2
0.05,0.33333334,0.256,1,-0.05,2
0.05,0.33333334,0.257,1,-0.05,2
0.05,0.6666667,0.258,2,-0.05,2
0.1,1.0,0.259,3,-0.1,4
0.125,0.33333334,0.26,1,-0.125,5
0.125,0.33333334,0.261,1,-0.125,5
0.175,1.0,0.262,3,-0.175,7
0.1,0.0,0.263,0,0.4,4
0.1,0.33333334,0.264,1,-0.1,4
0.125,0.0,0.265,0,0.375,5
0.1,0.0,0.266,0,-0.1,4
0.075,0.6666667,0.267,2,-0.075,3
0.0,0.0,0.268,0,0.0,0
0.125,0.0,0.269,0,0.875,5
0.1,1.0,0.27,3,-0.1,4
0.1,0.6666667,0.271,2,-0.1,4
0.125,0.0,0.272,0,-0.125,5
0.05,0.6666667,0.273,2,-0.05,2
0.125,1.0,0.274,3,0.875,5
0.075,1.0,0.275,3,-0.075,3
0.1,1.0,0.276,3,-0.1,4
0.025,0.0,0.277,0,0.475,1
0.025,0.0,0.278,0,0.475,1
0.025,0.33333334,0.279,1,-0.025,1
0.0,0.0,0.28,0,0.0,0
0.0,0.0,0.281,0,0.0,0
0.1,1.0,0.282,3,0.4,4
0.05,1.0,0.283,3,0.45,2
0.025,0.33333334,0.284,1,-0.025,1
0.0,0.0,0.285,0,0.0,0
0.075,0.33333334,0.286,1,0.425,3
0.125,0.33333334,0.287,1,0.375,5
0.075,0.0,0.288,0,-0.075,3
0.1,0.6666667,0.289,2,-0.1,4
0.1,1.0,0.29,3,-0.1,4
0.125,1.0,0.291,3,0.375,5
0.125,0.0,0.292,0,-0.125,5
0.1,0.6666667,0.293,2,-0.1,4
0.125,0.6666667,0.294,2,0.875,5
0.1,1.0,0.295,3,-0.1,4
0.125,1.0,0.296,3,-0.125,5
0.1,1.0,0.297,3,-0.1,4
0.1,0.33333334,0.298,1,0.4,4
0.075,0.33333334,0.299,1,0.425,3
0.075,1.0,0.3,3,0.425,3
0.125,0.33333334,0.301,1,-0.125,5
0.125,0.6666667,0.302,2,-0.125,5
0.1,1.0,0.303,3,-0.1,4
0.1,1.0,0.304,3,0.4,4
0.05,0.0,0.305,0,0.45,2
0.1,0.0,0.306,0,-0.1,4
0.05,0.0,0.307,0,-0.05,2
0.05,1.0,0.308,3,0.45,2
0.075,0.0,0.309,0,0.425,3
0.05,0.0,0.31,0,-0.05,2
0.025,0.33333334,0.311,1,-0.025,1
0.025,0.6666667,0.312,2,-0.025,1
0.05,0.0,0.313,0,-0.05,2
0.1,1.0,0.314,3,0.4,4
0.075,0.0,0.315,0,0.425,3
0.125,1.0,0.316,3,0.375,5
0.1,0.6666667,0.317,2,-0.1,4
0.05,0.33333334,0.318,1,0.45,2
0.025,0.33333334,0.319,1,0.475,1
0.05,0.0,0.32,0,-0.05,2
0.1,0.0,0.321,0,0.4,4
0.125,0.33333334,0.322,1,-0.125,5
0.1,0.33333334,0.323,1,-0.1,4
0.15,1.0,0.324,3,-0.15,6
0.125,0.0,0.325,0,0.375,5
0.15,1.0,0.326,3,-0.15,6
0.125,0.6666667,0.327,2,0.375,5
0.075,0.0,0.328,0,0.425,3
0.125,0.6666667,0.329,2,-0.125,5
0.075,1.0,0.33,3,-0.075,3
0.1,1.0,0.331,3,-0.1,4
0.15,1.0,0.332,3,0.35,6
0.1,1.0,0.333,3,-0.1,4
0.1,1.0,0.334,3,0.4,4
0.1,0.33333334,0.335,1,-0.1,4
0.15,0.33333334,0.336,1,0.35,6
0.1,1.0,0.337,3,-0.1,4
0.1,1.0,0.338,3,0.4,4
0.075,0.33333334,0.339,1,-0.075,3
0.075,1.0,0.34,3,-0.075,3
0.025,1.0,0.341,3,0.975,1
0.025,0.6666667,0.342,2,-0.025,1
0.0,0.0,0.343,0,0.5,0
0.1,0.0,0.344,0,-0.1,4
0.1,0.6666667,0.345,2,0.4,4
0.125,0.33333334,0.346,1,-0.125,5
0.075,0.0,0.347,0,0.425,3
0.175,1.0,0.348,3,0.325,7
0.125,1.0,0.349,3,-0.125,5
0.15,0.33333334,0.35,1,0.85,6
0.1,1.0,0.351,3,-0.1,4
0.125,1.0,0.352,3,-0.125,5
0.175,1.0,0.353,3,-0.175,7
0.15,1.0,0.354,3,0.35,6
0.175,1.0,0.355,3,-0.175,7
0.15,1.0,0.356,3,-0.15,6
0.15,1.0,0.357,3,0.35,6
0.175,0.6666667,0.358,2,-0.175,7
0.1,1.0,0.359,3,0.4,4
0.075,0.6666667,0.36,2,-0.075,3
0.05,1.0,0.361,3,-0.05,2
0.075,0.33333334,0.362,1,-0.075,3
0.0,0.0,0.363,0,1.0,0
0.0,1.0,0.364,3,0.0,0
0.025,1.0,0.365,3,-0.025,1
0.1,1.0,0.366,3,-0.1,4
0.05,0.33333334,0.367,1,0.95,2
0.0,0.0,0.368,0,0.0,0
0.0,0.0,0.369,0,0.0,0
0.025,1.0,0.37,3,0.975,1
0.025,0.33333334,0.371,1,-0.025,1
0.025,1.0,0.372,3,-0.025,1
0.0,0.0,0.373,0,0.5,0
0.075,0.0,0.374,0,-0.075,3
0.075,0.0,0.375,0,-0.075,3
0.1,0.0,0.376,0,0.9,4
0.2,1.0,0.377,3,-0.2,8
0.1,1.0,0.378,3,0.4,4
0.125,0.33333334,0.379,1,-0.125,5
0.075,1.0,0.38,3,0.425,3
0.1,0.6666667,0.381,2,-0.1,4
0.075,0.6666667,0.382,2,0.425,3
0.125,0.6666667,0.383,2,0.375,5
0.125,1.0,0.384,3,0.375,5
0.05,0.0,0.385,0,-0.05,2
0.075,0.0,0.386,0,-0.075,3
0.075,1.0,0.387,3,-0.075,3
0.075,0.0,0.388,0,0.425,3
0.075,0.0,0.389,0,-0.075,3
0.075,0.33333334,0.39,1,0.425,3
0.05,0.6666667,0.391,2,0.45,2
0.1,0.6666667,0.392,2,-0.1,4
0.075,0.33333334,0.393,1,0.425,3
0.1,1.0,0.394,3,-0.1,4
0.125,1.0,0.395,3,-0.125,5
0.1,1.0,0.396,3,0.4,4
0.025,1.0,0.397,3,-0.025,1
0.025,0.0,0.398,0,-0.025,1
0.025,0.0,0.399,0,0.475,1
0.0,0.0,0.4,0,0.0,0
0.0,0.0,0.401,0,0.5,0
0.025,0.0,0.402,0,-0.025,1
0.025,0.33333334,0.403,1,-0.025,1
0.075,0.6666667,0.404,2,0.425,3
0.075,1.0,0.405,3,-0.075,3
0.125,1.0,0.406,3,-0.125,5
0.15,1.0,0.407,3,0.35,6
0.125,0.0,0.408,0,-0.125,5
0.05,1.0,0.409,3,0.45,2
0.1,0.0,0.41,0,-0.1,4
0.05,0.33333334,0.411,1,-0.05,2
0.075,0.0,0.412,0,-0.075,3
0.075,0.33333334,0.413,1,-0.075,3
0.1,1.0,0.414,3,0.4,4
0.1,1.0,0.415,3,0.4,4
0.075,0.6666667,0.416,2,-0.075,3
0.0,0.33333334,0.417,1,0.0,0
0.025,0.0,0.418,0,0.975,1
0.075,0.6666667,0.419,2,-0.075,3
0.05,1.0,0.42,3,0.45,2
0.0,0.0,0.421,0,0.0,0
0.1,0.6666667,0.422,2,0.4,4
0.05,0.0,0.423,0,-0.05,2
0.075,0.6666667,0.424,2,-0.075,3
0.125,1.0,0.425,3,-0.125,5
0.15,1.0,0.426,3,0.35,6
0.125,1.0,0.427,3,0.375,5
0.1,1.0,0.428,3,-0.1,4
0.025,1.0,0.429,3,-0.025,1
0.025,0.33333334,0.43,1,-0.025,1
0.025,1.0,0.431,3,0.975,1
0.025,0.6666667,0.432,2,-0.025,1
0.0,0.33333334,0.433,1,0.0,0
0.025,0.6666667,0.434,2,-0.025,1
0.025,1.0,0.435,3,-0.025,1
0.05,1.0,0.436,3,0.45,2
0.075,1.0,0.437,3,0.425,3
0.05,0.0,0.438,0,0.45,2
0.0,1.0,0.439,3,0.5,0
0.075,0.0,0.44,0,-0.075,3
0.05,1.0,0.441,3,-0.05,2
0.125,0.33333334,0.442,1,-0.125,5
0.075,0.0,0.443,0,0.425,3
0.075,0.0,0.444,0,-0.075,3
0.05,0.0,0.445,0,0.45,2
0.025,0.0,0.446,0,-0.025,1
0.05,1.0,0.447,3,-0.05,2
0.05,0.0,0.448,0,0.45,2
0.1,0.33333334,0.449,1,0.4,4
0.1,1.0,0.45,3,-0.1,4
0.05,1.0,0.451,3,-0.05,2
0.1,0.0,0.452,0,0.4,4
0.075,0.6666667,0.453,2,0.425,3
0.025,0.6666667,0.454,2,-0.025,1
0.05,0.0,0.455,0,0.45,2
0.025,0.6666667,0.456,2,-0.025,1
0.025,0.6666667,0.457,2,0.475,1
0.075,1.0,0.458,3,-0.075,3
0.05,1.0,0.459,3,-0.05,2
0.05,0.33333334,0.46,1,-0.05,2
0.0,0.33333334,0.461,1,0.0,0
0.025,1.0,0.462,3,0.975,1
0.025,0.0,0.463,0,-0.025,1
0.025,0.0,0.464,0,-0.025,1
0.025,0.6666667,0.465,2,0.475,1
0.1,0.0,0.466,0,0.4,4
0.1,0.0,0.467,0,-0.1,4
0.15,0.6666667,0.468,2,-0.15,6
0.175,1.0,0.469,3,-0.175,7
0.225,1.0,0.47,3,0.775,9
0.225,1.0,0.471,3,-0.225,9
0.125,0.0,0.472,0,-0.125,5
0.125,1.0,0.473,3,-0.125,5
0.125,0.6666667,0.474,2,-0.125,5
0.125,0.6666667,0.475,2,0.375,5
0.1,0.0,0.476,0,0.4,4
0.1,0.0,0.477,0,-0.1,4
0.1,0.0,0.478,0,-0.1,4
0.15,0.33333334,0.479,1,-0.15,6
0.225,1.0,0.48,3,-0.225,9
0.225,1.0,0.481,3,0.275,9
0.25,0.33333334,0.482,1,0.25,10
0.175,0.33333334,0.483,1,-0.175,7
0.175,0.6666667,0.484,2,0.325,7
0.1,1.0,0.485,3,-0.1,4
0.15,1.0,0.486,3,-0.15,6
0.075,1.0,0.487,3,-0.075,3
0.025,0.6666667,0.488,2,-0.025,1
0.025,0.0,0.489,0,0.475,1
0.025,0.0,0.49,0,-0.025,1
0.025,0.0,0.491,0,0.475,1
0.025,0.0,0.492,0,0.475,1
0.05,0.6666667,0.493,2,-0.05,2
0.05,0.6666667,0.494,2,-0.05,2
0.125,0.33333334,0.495,1,-0.125,5
0.1,0.33333334,0.496,1,0.9,4
0.15,1.0,0.497,3,-0.15,6
0.15,1.0,0.498,3,-0.15,6
0.175,1.0,0.499,3,0.325,7
0.2,1.0,0.5,3,0.3,8
0.125,0.0,0.501,0,-0.125,5
0.075,1.0,0.502,3,-0.075,3
0.1,0.0,0.503,0,0.4,4
0.05,0.6666667,0.504,2,-0.05,2
0.05,0.0,0.505,0,-0.05,2
0.05,1.0,0.506,3,-0.05,2
0.05,0.33333334,0.507,1,0.45,2
0.075,0.33333334,0.508,1,0.425,3
0.1,1.0,0.509,3,-0.1,4
0.075,1.0,0.51,3,-0.075,3
0.075,1.0,0.511,3,0.425,3
0.125,0.6666667,0.512,2,0.375,5
0.05,0.33333334,0.513,1,-0.05,2
0.0,0.0,0.514,0,0.0,0
0.0,0.0,0.515,0,0.5,0
0.1,0.0,0.516,0,-0.1,4
0.05,1.0,0.517,3,0.45,2
0.025,1.0,0.518,3,-0.025,1
0.025,1.0,0.519,3,-0.025,1
0.0,0.6666667,0.52,2,0.0,0
0.0,0.0,0.521,0,1.0,0
0.05,0.6666667,0.522,2,-0.05,2
0.05,1.0,0.523,3,-0.05,2
0.025,0.0,0.524,0,0.475,1
0.05,0.0,0.525,0,-0.05,2
0.075,0.6666667,0.526,2,-0.075,3
0.075,0.0,0.527,0,-0.075,3
0.05,0.6666667,0.528,2,-0.05,2
0.1,0.0,0.529,0,0.9,4
0.15,0.33333334,0.53,1,-0.15,6
0.1,1.0,0.531,3,-0.1,4
0.1,0.6666667,0.532,2,-0.1,4
0.15,1.0,0.533,3,-0.15,6
0.175,1.0,0.534,3,-0.175,7
0.15,1.0,0.535,3,0.85,6
0.1,0.0,0.536,0,-0.1,4
0.075,0.0,0.537,0,-0.075,3
0.075,0.0,0.538,0,-0.075,3
0.1,0.0,0.539,0,0.4,4
0.075,1.0,0.54,3,-0.075,3
0.05,0.0,0.541,0,0.45,2
0.15,0.0,0.542,0,0.35,6
0.125,0.33333334,0.543,1,-0.125,5
0.1,1.0,0.544,3,-0.1,4
0.15,1.0,0.545,3,0.35,6
0.125,1.0,0.546,3,-0.125,5
0.125,1.0,0.547,3,0.375,5
0.1,1.0,0.548,3,-0.1,4
0.075,1.0,0.549,3,0.425,3
0.1,1.0,0.55,3,-0.1,4
0.025,0.6666667,0.551,2,-0.025,1
0.05,1.0,0.552,3,-0.05,2
0.025,0.6666667,0.553,2,-0.025,1
0.0,0.0,0.554,0,0.0,0
0.05,0.0,0.555,0,0.45,2
0.05,0.0,0.556,0,0.45,2
0.075,0.33333334,0.557,1,-0.075,3
0.05,0.33333334,0.558,1,-0.05,2
0.1,1.0,0.559,3,0.4,4
0.075,0.0,0.56,0,0.425,3
0.075,1.0,0.561,3,-0.075,3
0.025,0.6666667,0.562,2,0.475,1
0.05,1.0,0.563,3,0.45,2
0.075,1.0,0.564,3,-0.075,3
0.075,0.6666667,0.565,2,0.425,3
0.05,1.0,0.566,3,0.45,2
0.05,1.0,0.567,3,-0.05,2
0.025,0.33333334,0.568,1,-0.025,1
0.025,0.33333334,0.569,1,0.475,1
0.0,0.33333334,0.57,1,0.5,0
0.025,0.6666667,0.571,2,-0.025,1
0.125,1.0,0.572,3,-0.125,5
0.025,1.0,0.573,3,-0.025,1
0.025,0.33333334,0.574,1,0.975,1
0.0,0.0,0.575,0,0.0,0
0.05,0.6666667,0.576,2,-0.05,2
0.0,0.0,0.577,0,0.5,0
0.05,0.6666667,0.578,2,0.45,2
0.075,1.0,0.579,3,-0.075,3
0.0,0.0,0.58,0,0.0,0
0.05,0.33333334,0.581,1,-0.05,2
0.05,1.0,0.582,3,-0.05,2
0.05,0.6666667,0.583,2,-0.05,2
0.025,1.0,0.584,3,0.475,1
0.025,1.0,0.585,3,0.475,1
0.025,0.33333334,0.586,1,-0.025,1
0.025,0.0,0.587,0,0.475,1
0.025,0.6666667,0.588,2,-0.025,1
0.025,0.0,0.589,0,0.475,1
0.075,1.0,0.59,3,0.425,3
0.025,0.6666667,0.591,2,-0.025,1
0.05,1.0,0.592,3,-0.05,2
0.05,1.0,0.593,3,-0.05,2
0.075,1.0,0.594,3,0.425,3
0.025,0.33333334,0.595,1,0.475,1
0.0,0.0,0.596,0,0.0,0
0.0,0.33333334,0.597,1,0.5,0
0.0,0.0,0.598,0,0.5,0
0.0,0.6666667,0.599,2,0.0,0
0.0,0.33333334,0.6,1,0.0,0
0.025,0.0,0.601,0,-0.025,1
0.1,0.0,0.602,0,0.4,4
0.075,1.0,0.603,3,-0.075,3
0.05,1.0,0.604,3,0.45,2
0.025,0.0,0.605,0,0.475,1
0.075,0.6666667,0.606,2,-0.075,3
0.05,0.6666667,0.607,2,-0.05,2
0.0,0.0,0.608,0,0.5,0
0.05,1.0,0.609,3,-0.05,2
0.025,0.0,0.61,0,-0.025,1
0.0,0.0,0.611,0,0.0,0
0.0,0.33333334,0.612,1,0.0,0
0.0,0.33333334,0.613,1,0.0,0
0.0,0.0,0.614,0,0.0,0
0.025,0.0,0.615,0,0.475,1
0.075,1.0,0.616,3,0.425,3
0.05,1.0,0.617,3,-0.05,2
0.0,0.0,0.618,0,0.0,0
0.025,0.0,0.619,0,-0.025,1
0.0,0.0,0.62,0,0.5,0
0.05,1.0,0.621,3,0.45,2
0.025,0.33333334,0.622,1,-0.025,1
0.075,0.0,0.623,0,-0.075,3
0.025,0.0,0.624,0,-0.025,1
0.05,1.0,0.625,3,-0.05,2
0.025,0.0,0.626,0,0.975,1
0.05,0.0,0.627,0,-0.05,2
0.025,0.0,0.628,0,-0.025,1
0.05,0.0,0.629,0,0.45,2
0.1,0.0,0.63,0,-0.1,4
0.125,1.0,0.631,3,-0.125,5
0.2,0.33333334,0.632,1,0.3,8
0.125,0.6666667,0.633,2,-0.125,5
0.125,1.0,0.634,3,0.875,5
0.125,0.0,0.635,0,-0.125,5
0.125,0.6666667,0.636,2,0.375,5
0.15,1.0,0.637,3,-0.15,6
0.1,1.0,0.638,3,-0.1,4
0.075,1.0,0.639,3,-0.075,3
0.05,1.0,0.64,3,-0.05,2
0.05,1.0,0.641,3,-0.05,2
0.05,1.0,0.642,3,-0.05,2
0.05,0.0,0.643,0,0.45,2
