Queue length,Speed,Phase,Step,Action,Reward,Total Queue Length
0.55,0.19706903,0.0,0.47147146,0,-0.55,22
0.55,0.31108415,1.0,0.47247246,3,-0.55,22
0.55,0.4034293,0.0,0.47347346,0,-0.55,22
0.55,0.48551214,0.0,0.47447446,0,-0.55,22
0.55,0.5711192,0.0,0.4754755,0,-0.55,22
0.55,0.6471162,0.0,0.4764765,0,-0.55,22
0.55,0.76122475,0.0,0.4774775,0,-0.55,22
0.5,0.9436762,0.6666667,0.4784785,2,-0.5,22
0.45,1.18409,0.0,0.4794795,0,-0.45,20
0.4,1.4975281,0.0,0.4804805,0,-0.4,18
0.45,0.7323302,0.0,0.4814815,0,-0.45,16
0.4,0.9685288,0.6666667,0.4824825,2,-0.4,18
0.4,1.308104,0.0,0.4834835,0,-0.4,16
0.4,1.6515044,0.0,0.4844845,0,-0.4,16
0.45,1.6312593,0.0,0.4854855,0,-0.45,16
0.4,1.8537865,0.0,0.4864865,0,-0.4,18
0.4,2.204318,0.0,0.4874875,0,-0.4,16
0.45,2.5371282,0.0,0.4884885,0,-0.45,16
0.45,2.4520695,0.0,0.4894895,0,-0.45,18
0.45,2.080747,0.0,0.4904905,0,-0.45,18
0.4,2.1145816,0.33333334,0.4914915,1,-0.4,18
0.35,1.1793399,0.33333334,0.4924925,1,-0.35,16
0.3,1.1294857,0.33333334,0.4934935,1,-0.3,14
0.3,1.202022,0.33333334,0.4944945,1,-0.3,12
0.25,1.384883,0.33333334,0.4954955,1,-0.25,12
0.2,1.7606587,0.33333334,0.4964965,1,-0.2,10
0.15,2.282507,0.33333334,0.4974975,1,-0.15,8
0.15,2.926551,0.33333334,0.4984985,1,-0.15,6
0.1,3.689929,0.6666667,0.4994995,2,-0.1,6
0.05,4.258407,1.0,0.5005005,3,-0.05,4
0.125,4.7360244,0.33333334,0.5015015,1,-0.125,2
0.2,4.0736246,0.33333334,0.5025025,1,-0.2,5
0.15,4.5790977,0.33333334,0.5035035,1,-0.15,8
0.15,4.427208,0.33333334,0.5045045,1,-0.15,6
0.15,5.1335597,0.33333334,0.5055055,1,-0.15,6
0.175,4.6038165,0.33333334,0.5065065,1,-0.175,6
0.175,4.9831433,0.33333334,0.5075075,1,-0.175,7
0.175,5.476301,0.33333334,0.5085085,1,-0.175,7
0.15,5.7430816,0.33333334,0.5095095,1,-0.15,7
0.15,6.0050235,0.33333334,0.5105105,1,-0.15,6
0.225,5.0104747,0.0,0.5115115,0,-0.225,6
0.175,5.1246963,0.0,0.5125125,0,-0.175,9
0.175,4.406432,0.0,0.5135135,0,-0.175,7
0.15,4.3953743,0.0,0.5145145,0,-0.15,7
0.225,3.4241982,0.0,0.5155155,0,-0.225,6
0.225,3.486667,0.0,0.5165165,0,-0.225,9
0.225,2.5540028,0.0,0.5175175,0,-0.225,9
0.2,2.9166245,0.0,0.5185185,0,-0.2,9
0.25,3.2556167,0.0,0.5195195,0,-0.25,8
0.2,3.250262,0.33333334,0.5205205,1,-0.2,10
0.2,2.9634945,0.0,0.5215215,0,-0.2,8
0.175,2.4444044,0.0,0.5225225,0,-0.175,8
0.275,2.1990907,0.0,0.5235235,0,-0.275,7
0.25,2.0808983,0.0,0.5245245,0,-0.25,11
0.325,1.717915,0.0,0.5255255,0,-0.325,10
0.3,1.7740961,0.0,0.5265265,0,-0.3,13
0.375,1.7779942,0.0,0.5275275,0,-0.375,12
0.4,1.3243808,0.0,0.5285285,0,-0.4,15
0.475,1.3519142,0.0,0.5295295,0,-0.475,16
0.45,1.4592347,0.0,0.5305305,0,-0.45,19
0.5,0.8278184,0.0,0.5315315,0,-0.5,18
0.5,0.77123183,0.0,0.5325325,0,-0.5,20
0.475,0.70280325,0.0,0.5335335,0,-0.475,20
0.55,0.7327467,0.0,0.5345345,0,-0.55,19
0.475,0.97303295,1.0,0.5355355,3,-0.475,22
0.45,1.2073334,0.0,0.5365365,0,-0.45,19
0.475,1.2737763,0.0,0.5375375,0,-0.475,18
0.525,1.2839874,0.0,0.5385385,0,-0.525,19
0.5,0.61907065,0.0,0.5395395,0,-0.5,21
0.5,0.5818094,0.6666667,0.5405405,2,-0.5,20
0.475,0.69272166,0.0,0.5415415,0,-0.475,20
0.45,1.0268999,0.0,0.5425425,0,-0.45,19
0.45,1.4080336,0.0,0.5435435,0,-0.45,18
0.45,1.5999566,0.0,0.5445445,0,-0.45,18
0.5,1.6053101,0.0,0.5455455,0,-0.5,18
0.5,1.4593071,0.0,0.5465465,0,-0.5,20
0.5,1.3185512,0.0,0.5475475,0,-0.5,20
0.475,1.659464,1.0,0.5485485,3,-0.475,20
0.5,1.9191281,0.0,0.5495495,0,-0.5,19
0.5,2.058219,0.0,0.5505506,0,-0.5,20
0.5,1.9154631,0.0,0.5515516,0,-0.5,20
0.5,1.5387039,0.0,0.5525526,0,-0.5,20
0.5,1.2708311,0.0,0.5535536,0,-0.5,20
0.55,1.134927,0.0,0.5545546,0,-0.55,20
0.55,1.1976051,0.6666667,0.5555556,2,-0.55,22
0.525,0.9155089,0.0,0.5565566,0,-0.525,22
0.475,1.1198915,0.0,0.5575576,0,-0.475,21
0.5,1.2811232,0.0,0.5585586,0,-0.5,19
0.5,0.930992,0.0,0.5595596,0,-0.5,20
0.475,0.4852618,1.0,0.5605606,3,-0.475,20
0.5,0.58334357,1.0,0.5615616,3,-0.5,19
0.525,0.69885844,1.0,0.5625626,3,-0.525,20
0.525,0.8280224,0.0,0.5635636,0,-0.525,21
0.525,0.96477765,1.0,0.5645646,3,-0.525,21
0.525,0.5757162,0.0,0.5655656,0,-0.525,21
0.525,0.65533525,0.0,0.5665666,0,-0.525,21
0.525,0.7752931,0.0,0.5675676,0,-0.525,21
0.525,0.8781798,0.0,0.5685686,0,-0.525,21
0.525,0.91411674,0.0,0.5695696,0,-0.525,21
0.525,0.96890354,0.0,0.5705706,0,-0.525,21
0.575,0.407836,0.0,0.5715716,0,-0.575,21
0.525,0.094759196,1.0,0.5725726,3,-0.525,23
0.525,0.19390893,0.0,0.5735736,0,-0.525,21
0.525,0.3032863,0.0,0.5745746,0,-0.525,21
0.575,0.35459688,0.0,0.5755756,0,-0.575,21
0.525,0.5037746,0.0,0.5765766,0,-0.525,23
0.525,0.66157436,0.0,0.5775776,0,-0.525,21
0.525,0.8478894,0.0,0.5785786,0,-0.525,21
0.525,1.0058352,0.0,0.5795796,0,-0.525,21
0.525,1.0278239,0.0,0.5805806,0,-0.525,21
0.525,0.8886189,0.0,0.5815816,0,-0.525,21
0.525,0.6817379,0.0,0.5825826,0,-0.525,21
0.55,0.4223303,0.0,0.5835836,0,-0.55,21
0.55,0.18637449,0.0,0.5845846,0,-0.55,22
0.525,0.13318804,1.0,0.5855856,3,-0.525,22
0.6,0.093996316,0.0,0.5865866,0,-0.6,21
0.575,0.18473746,1.0,0.5875876,3,-0.575,24
0.575,0.2715276,0.0,0.5885886,0,-0.575,23
0.575,0.3583179,0.0,0.5895896,0,-0.575,23
0.575,0.45013246,0.0,0.5905906,0,-0.575,23
0.575,0.5599185,0.0,0.5915916,0,-0.575,23
0.575,0.65823334,0.0,0.5925926,0,-0.575,23
0.575,0.7310236,0.0,0.5935936,0,-0.575,23
0.575,0.82193977,0.0,0.5945946,0,-0.575,23
0.575,0.90264446,0.0,0.5955956,0,-0.575,23
0.575,0.47650656,0.0,0.5965966,0,-0.575,23
0.525,0.6019906,0.33333334,0.5975976,1,-0.525,23
0.45,0.29753315,0.6666667,0.5985986,2,-0.45,21
0.375,0.5712712,0.6666667,0.5995996,2,-0.375,18
0.325,0.8749189,0.6666667,0.6006006,2,-0.325,15
0.325,0.8931336,0.0,0.6016016,0,-0.325,13
0.2,1.1197232,0.6666667,0.6026026,2,-0.2,13
0.175,1.443327,0.0,0.6036036,0,-0.175,8
0.125,1.7648647,0.0,0.6046046,0,-0.125,7
0.125,2.1127472,0.0,0.6056056,0,-0.125,5
0.125,2.3180647,0.0,0.6066066,0,-0.125,5
0.175,2.5406427,0.0,0.6076076,0,-0.175,5
0.3,1.7166846,0.0,0.6086086,0,-0.3,7
0.25,1.8581797,0.6666667,0.6096096,2,-0.25,12
0.25,2.0665784,0.0,0.6106106,0,-0.25,10
0.3,2.2215545,0.6666667,0.6116116,2,-0.3,10
0.325,2.2585418,0.0,0.6126126,0,-0.325,12
0.375,1.0913724,0.0,0.6136136,0,-0.375,13
0.4,1.0361544,0.6666667,0.6146146,2,-0.4,15
0.45,1.092235,0.6666667,0.6156156,2,-0.45,16
0.45,1.2568692,0.0,0.6166166,0,-0.45,18
0.45,1.5478357,0.0,0.6176176,0,-0.45,18
0.45,1.5141525,0.0,0.6186186,0,-0.45,18
0.5,1.5568534,0.0,0.6196196,0,-0.5,18
0.525,0.73676443,0.0,0.6206206,0,-0.525,20
0.525,0.8454712,0.0,0.6216216,0,-0.525,21
0.525,0.9305865,0.0,0.6226226,0,-0.525,21
0.525,1.0086122,0.0,0.6236236,0,-0.525,21
0.525,0.50356233,0.0,0.6246246,0,-0.525,21
0.525,0.0,0.0,0.6256256,0,-0.525,21
0.475,0.12554467,0.33333334,0.6266266,1,-0.475,21
0.425,0.31741613,0.0,0.6276276,0,-0.425,19
0.375,0.5959063,0.0,0.6286286,0,-0.375,17
0.325,0.92725843,0.0,0.6296296,0,-0.325,15
0.275,1.0926656,0.0,0.6306306,0,-0.275,13
0.3,1.0969036,0.0,0.6316316,0,-0.3,11
0.225,1.3105668,0.0,0.6326326,0,-0.225,12
0.2,1.5383431,0.0,0.6336336,0,-0.2,9
0.2,1.6984003,0.0,0.6346346,0,-0.2,8
0.3,1.6885471,0.0,0.6356356,0,-0.3,8
0.275,1.8532274,0.0,0.6366366,0,-0.275,12
0.375,0.89030874,0.0,0.6376376,0,-0.375,11
0.45,0.8804668,0.0,0.6386386,0,-0.45,15
0.375,1.1333234,0.0,0.6396396,0,-0.375,18
0.425,1.1448791,0.0,0.6406406,0,-0.425,15
0.45,1.1319827,0.0,0.6416416,0,-0.45,17
0.5,1.1379577,0.0,0.6426426,0,-0.5,18
0.55,1.0330067,0.0,0.6436436,0,-0.55,20
0.575,0.890287,0.0,0.6446446,0,-0.575,22
0.525,0.7301468,0.33333334,0.6456456,1,-0.525,23
0.5,0.70898473,0.33333334,0.6466466,1,-0.5,21
0.45,0.8035182,0.33333334,0.6476476,1,-0.45,20
0.45,0.93027115,0.33333334,0.6486486,1,-0.45,18
0.4,1.1729609,0.33333334,0.6496496,1,-0.4,18
0.325,1.5753046,0.0,0.6506507,0,-0.325,16
0.275,2.115257,0.0,0.6516517,0,-0.275,13
0.225,2.431115,0.0,0.6526527,0,-0.225,11
0.225,2.597138,0.0,0.6536537,0,-0.225,9
0.275,2.841865,0.0,0.6546547,0,-0.275,9
0.3,2.9843712,0.0,0.6556557,0,-0.3,11
0.375,2.5203733,0.0,0.6566567,0,-0.375,12
0.325,1.8084863,0.0,0.6576577,0,-0.325,15
0.35,1.3337775,0.0,0.6586587,0,-0.35,13
0.375,1.4181888,0.33333334,0.6596597,1,-0.375,14
0.4,0.92792654,0.0,0.6606607,0,-0.4,15
0.325,0.6312734,1.0,0.6616617,3,-0.325,16
0.2,1.0079825,1.0,0.6626627,3,-0.2,13
0.2,1.2292655,0.0,0.6636637,0,-0.2,8
0.2,1.4910016,1.0,0.6646647,3,-0.2,8
0.3,1.6794058,0.0,0.6656657,0,-0.3,8
0.225,2.0185964,0.0,0.6666667,0,-0.225,12
0.225,2.1911283,0.0,0.6676677,0,-0.225,9
0.275,2.4795294,0.0,0.6686687,0,-0.275,9
0.35,2.1946185,0.0,0.6696697,0,-0.35,11
0.4,1.5675488,0.0,0.6706707,0,-0.4,14
0.45,1.4299768,0.0,0.6716717,0,-0.45,16
0.475,1.3666158,0.0,0.6726727,0,-0.475,18
0.525,1.2700672,0.0,0.6736737,0,-0.525,19
0.575,0.122372456,0.0,0.6746747,0,-0.575,21
0.55,0.09609702,0.33333334,0.6756757,1,-0.55,23
0.575,0.21908118,0.33333334,0.6766767,1,-0.575,22
0.525,0.3854215,0.33333334,0.6776777,1,-0.525,23
0.475,0.6640758,0.0,0.6786787,0,-0.475,21
0.425,0.807207,0.0,0.6796797,0,-0.425,19
0.375,0.90961486,0.0,0.6806807,0,-0.375,17
0.4,1.0308405,0.0,0.6816817,0,-0.4,15
0.35,1.123972,0.0,0.6826827,0,-0.35,16
0.35,1.1572872,0.0,0.6836837,0,-0.35,14
0.4,1.2397847,0.0,0.6846847,0,-0.4,14
0.4,1.153943,0.0,0.6856857,0,-0.4,16
0.45,0.56265396,0.0,0.6866867,0,-0.45,16
0.5,0.12075755,0.0,0.6876877,0,-0.5,18
0.525,0.14126496,0.0,0.6886887,0,-0.525,20
0.55,0.13135296,0.0,0.6896897,0,-0.55,21
0.5,0.31278786,0.33333334,0.6906907,1,-0.5,22
0.6,0.35975865,0.0,0.6916917,0,-0.6,20
0.525,0.62072426,0.33333334,0.6926927,1,-0.525,24
0.45,0.8957586,0.0,0.6936937,0,-0.45,21
0.45,1.2081628,0.0,0.6946947,0,-0.45,18
0.4,1.484878,0.0,0.6956957,0,-0.4,18
0.325,1.6583983,0.0,0.6966967,0,-0.325,16
0.325,1.7468082,0.0,0.6976977,0,-0.325,13
0.325,2.0209918,0.0,0.6986987,0,-0.325,13
0.375,2.0032058,0.0,0.6996997,0,-0.375,13
0.375,1.9005599,0.0,0.7007007,0,-0.375,15
0.4,1.8956143,0.33333334,0.7017017,1,-0.4,15
0.375,1.9701376,0.0,0.7027027,0,-0.375,16
0.425,1.3974408,0.0,0.7037037,0,-0.425,15
0.45,1.4514904,0.33333334,0.7047047,1,-0.45,17
0.4,0.8382947,0.0,0.7057057,0,-0.4,18
0.375,1.0410184,0.33333334,0.7067067,1,-0.375,16
0.375,1.2288773,0.0,0.7077077,0,-0.375,15
0.375,1.5972464,0.0,0.7087087,0,-0.375,15
0.375,1.8141066,0.0,0.7097097,0,-0.375,15
0.375,1.9082233,0.0,0.7107107,0,-0.375,15
0.4,1.8949144,0.0,0.7117117,0,-0.4,15
0.5,1.1405164,0.0,0.7127127,0,-0.5,16
0.475,1.1387911,0.0,0.7137137,0,-0.475,20
0.5,1.1179544,0.0,0.7147147,0,-0.5,19
0.55,1.1141294,0.0,0.7157157,0,-0.55,20
0.6,0.5759017,0.0,0.7167167,0,-0.6,22
0.575,0.17315605,0.6666667,0.7177177,2,-0.575,24
0.525,0.2935199,0.6666667,0.7187187,2,-0.525,23
0.525,0.46857113,0.6666667,0.7197197,2,-0.525,21
0.475,0.7602055,1.0,0.7207207,3,-0.475,21
0.5,0.8034476,0.0,0.7217217,0,-0.5,19
0.5,0.9774328,0.6666667,0.7227227,2,-0.5,20
0.5,1.268892,0.0,0.7237237,0,-0.5,20
0.55,1.5347612,0.0,0.7247247,0,-0.55,20
0.6,1.6550429,0.0,0.7257257,0,-0.6,22
0.575,1.7261192,0.0,0.7267267,0,-0.575,24
0.6,1.4468914,0.0,0.7277277,0,-0.6,23
0.65,1.1760308,0.0,0.7287287,0,-0.65,24
0.6,1.1743637,1.0,0.7297297,3,-0.6,26
0.6,1.2966491,0.0,0.7307307,0,-0.6,24
0.55,1.1636935,1.0,0.7317317,3,-0.55,24
0.525,0.9326484,0.0,0.7327327,0,-0.525,22
0.525,1.0473019,1.0,0.7337337,3,-0.525,21
0.55,1.0498577,0.0,0.7347347,0,-0.55,21
0.525,1.1193732,0.33333334,0.7357357,1,-0.525,22
0.525,1.1094023,0.0,0.7367367,0,-0.525,21
0.5,1.1911161,0.0,0.7377377,0,-0.5,21
0.5,1.3436167,0.0,0.7387387,0,-0.5,20
0.525,1.5099269,0.0,0.7397397,0,-0.525,20
0.5,0.8386279,0.0,0.7407407,0,-0.5,21
0.5,0.89100343,0.0,0.7417417,0,-0.5,20
0.45,0.5071577,0.0,0.7427427,0,-0.45,20
0.45,0.5882411,0.33333334,0.7437437,1,-0.45,18
0.4,0.75479203,0.0,0.7447447,0,-0.4,18
0.4,0.98015386,0.0,0.7457457,0,-0.4,16
0.375,1.2269119,0.0,0.7467467,0,-0.375,16
0.4,0.81455046,0.0,0.7477477,0,-0.4,15
0.375,0.9305833,0.0,0.7487487,0,-0.375,16
0.375,1.0419234,0.0,0.7497497,0,-0.375,15
0.375,1.1855141,0.0,0.7507508,0,-0.375,15
0.45,1.2364385,0.0,0.7517518,0,-0.45,15
0.375,1.4981654,0.6666667,0.7527528,2,-0.375,18
0.35,1.7524418,0.0,0.7537538,0,-0.35,15
0.375,1.1782749,0.0,0.7547548,0,-0.375,14
0.45,1.2546489,0.0,0.7557558,0,-0.45,15
0.425,1.3008506,0.0,0.7567568,0,-0.425,18
0.45,1.312257,0.0,0.7577578,0,-0.45,17
0.5,1.3576674,0.0,0.7587588,0,-0.5,18
0.5,1.3847781,0.6666667,0.7597598,2,-0.5,20
0.525,1.5306504,0.0,0.7607608,0,-0.525,20
0.575,1.7282739,0.6666667,0.7617618,2,-0.575,21
0.575,1.8731868,0.0,0.7627628,0,-0.575,23
0.575,1.3963156,0.6666667,0.7637638,2,-0.575,23
0.575,1.6655005,0.6666667,0.7647648,2,-0.575,23
0.575,1.7671686,0.6666667,0.7657658,2,-0.575,23
0.575,1.4633125,0.0,0.7667668,0,-0.575,23
0.6,1.5105565,0.6666667,0.7677678,2,-0.6,23
0.575,1.7463831,0.0,0.7687688,0,-0.575,24
0.525,2.0186632,0.33333334,0.7697698,1,-0.525,23
0.5,1.8386939,0.0,0.7707708,0,-0.5,21
0.475,1.7563559,0.0,0.7717718,0,-0.475,20
0.425,1.5805377,0.0,0.7727728,0,-0.425,19
0.4,1.7449337,0.0,0.7737738,0,-0.4,17
0.4,1.5096911,0.0,0.7747748,0,-0.4,16
0.4,1.6436157,0.0,0.7757758,0,-0.4,16
0.375,0.9164594,0.0,0.7767768,0,-0.375,16
0.4,0.9957055,0.0,0.7777778,0,-0.4,15
0.425,1.0438746,0.0,0.7787788,0,-0.425,16
0.45,1.1627895,0.0,0.7797798,0,-0.45,17
0.5,0.65764123,0.0,0.7807808,0,-0.5,18
0.575,0.039536543,0.0,0.7817818,0,-0.575,20
0.5,0.15728347,0.0,0.7827828,0,-0.5,23
0.525,0.23146261,0.0,0.7837838,0,-0.525,20
0.55,0.30601615,0.6666667,0.7847848,2,-0.55,21
0.575,0.3657636,0.0,0.7857858,0,-0.575,22
0.575,0.5175457,0.0,0.7867868,0,-0.575,23
0.6,0.55557674,0.0,0.7877878,0,-0.6,23
0.6,0.5089313,0.0,0.7887888,0,-0.6,24
0.6,0.40058428,0.0,0.7897898,0,-0.6,24
0.625,0.4000903,0.0,0.7907908,0,-0.625,24
0.625,0.47113556,0.0,0.7917918,0,-0.625,25
0.65,0.5511192,0.0,0.7927928,0,-0.65,25
0.65,0.58709365,0.0,0.7937938,0,-0.65,26
0.65,0.4420987,0.0,0.7947948,0,-0.65,26
0.65,0.25876045,0.0,0.7957958,0,-0.65,26
0.6,0.16234414,0.33333334,0.7967968,1,-0.6,26
0.575,0.23541646,0.33333334,0.7977978,1,-0.575,24
0.55,0.43682337,0.33333334,0.7987988,1,-0.55,23
0.5,0.7015836,0.33333334,0.7997998,1,-0.5,22
0.45,0.99891984,0.33333334,0.8008008,1,-0.45,20
0.4,1.3195864,0.0,0.8018018,0,-0.4,18
0.375,1.7052646,0.0,0.8028028,0,-0.375,16
0.325,2.020644,0.0,0.8038038,0,-0.325,15
0.3,2.0812747,0.0,0.8048048,0,-0.3,13
0.325,2.200592,0.0,0.8058058,0,-0.325,12
0.325,2.3346646,0.0,0.8068068,0,-0.325,13
0.425,1.4513514,0.0,0.8078078,0,-0.425,13
0.375,1.4505635,0.33333334,0.8088088,1,-0.375,17
0.35,1.0148305,0.33333334,0.8098098,1,-0.35,15
0.325,0.76668024,0.33333334,0.8108108,1,-0.325,14
0.4,0.8454953,0.33333334,0.8118118,1,-0.4,13
0.3,0.92451894,0.0,0.8128128,0,-0.3,16
0.325,1.1289756,0.33333334,0.8138138,1,-0.325,12
0.3,1.4705086,0.33333334,0.8148148,1,-0.3,13
0.35,1.684232,0.33333334,0.8158158,1,-0.35,12
0.3,2.1747384,0.33333334,0.8168168,1,-0.3,14
0.3,2.3771746,0.0,0.8178178,0,-0.3,12
0.325,2.4912062,0.0,0.8188188,0,-0.325,12
0.425,2.1726515,0.0,0.8198198,0,-0.425,13
0.45,1.8915312,0.0,0.8208208,0,-0.45,17
0.425,2.0576944,0.0,0.8218218,0,-0.425,18
0.475,2.078061,0.0,0.8228228,0,-0.475,17
0.5,1.3221109,0.0,0.8238238,0,-0.5,19
0.525,1.1377363,0.0,0.8248248,0,-0.525,20
0.55,1.124451,0.0,0.8258258,0,-0.55,21
0.65,0.7784484,0.0,0.8268268,0,-0.65,22
0.675,0.85205114,0.0,0.8278278,0,-0.675,26
0.7,0.70755225,0.0,0.8288288,0,-0.7,27
0.65,0.61122817,0.33333334,0.8298298,1,-0.65,28
0.675,0.5873276,0.33333334,0.8308308,1,-0.675,26
0.625,0.7291355,0.33333334,0.8318318,1,-0.625,27
0.6,0.9818732,0.33333334,0.8328328,1,-0.6,25
0.55,1.2525836,0.33333334,0.8338338,1,-0.55,24
0.525,1.5823684,0.0,0.8348348,0,-0.525,22
0.475,1.5573529,0.0,0.8358358,0,-0.475,21
0.425,1.7366995,0.0,0.8368368,0,-0.425,19
0.4,1.9250066,0.0,0.8378378,0,-0.4,17
0.45,2.0233984,0.0,0.8388388,0,-0.45,16
0.475,2.0336328,0.0,0.8398398,0,-0.475,18
0.55,1.3029945,0.0,0.8408408,0,-0.55,19
0.525,1.3049413,0.33333334,0.8418418,1,-0.525,22
0.5,1.0545176,0.0,0.8428428,0,-0.5,21
0.45,0.92368364,0.6666667,0.8438438,2,-0.45,20
0.475,0.96157545,0.0,0.8448448,0,-0.475,18
0.425,1.0022873,0.6666667,0.8458458,2,-0.425,19
0.4,0.7541708,0.0,0.8468468,0,-0.4,17
0.4,0.83724433,0.6666667,0.8478478,2,-0.4,16
0.425,1.0059214,0.0,0.8488488,0,-0.425,16
0.5,1.2581049,0.6666667,0.8498498,2,-0.5,17
0.525,1.4719087,0.0,0.8508509,0,-0.525,20
0.6,1.6348691,0.0,0.8518519,0,-0.6,21
0.65,1.386021,0.0,0.8528529,0,-0.65,24
0.675,1.568072,0.6666667,0.8538539,2,-0.675,26
0.65,1.5685421,0.0,0.8548549,0,-0.65,27
0.675,1.6098173,0.0,0.8558559,0,-0.675,26
0.675,1.2513471,0.0,0.8568569,0,-0.675,27
0.65,1.0217553,0.33333334,0.8578579,1,-0.65,27
0.65,0.8601875,0.33333334,0.8588589,1,-0.65,26
0.6,0.7105194,0.33333334,0.8598599,1,-0.6,26
0.575,0.9889645,0.33333334,0.8608609,1,-0.575,24
0.525,1.3488895,0.33333334,0.8618619,1,-0.525,23
0.475,1.7295419,0.33333334,0.8628629,1,-0.475,21
0.425,1.7427906,0.33333334,0.8638639,1,-0.425,19
0.375,2.1904142,0.33333334,0.8648649,1,-0.375,17
0.375,2.7435327,0.33333334,0.8658659,1,-0.375,15
0.375,3.0611982,0.0,0.8668669,0,-0.375,15
0.4,3.1831892,0.0,0.8678679,0,-0.4,15
0.45,2.3160622,0.0,0.8688689,0,-0.45,16
0.425,2.404476,0.0,0.8698699,0,-0.425,18
0.5,1.5688434,0.0,0.8708709,0,-0.5,17
0.475,1.1262596,0.33333334,0.8718719,1,-0.475,20
0.425,0.8481415,1.0,0.8728729,3,-0.425,19
0.375,1.048821,0.0,0.8738739,0,-0.375,17
0.4,1.2811189,0.33333334,0.8748749,1,-0.4,15
0.3,1.2997756,0.0,0.8758759,0,-0.3,16
0.275,1.2116616,1.0,0.8768769,3,-0.275,12
0.25,1.384076,0.0,0.8778779,0,-0.25,11
0.225,1.2157081,1.0,0.8788789,3,-0.225,10
0.25,1.2492983,1.0,0.8798799,3,-0.25,9
0.25,1.3956057,1.0,0.8808809,3,-0.25,10
0.275,1.5854462,1.0,0.8818819,3,-0.275,10
0.25,1.8551319,0.0,0.8828829,0,-0.25,11
0.325,1.7168008,1.0,0.8838839,3,-0.325,10
0.225,1.9498897,0.0,0.8848849,0,-0.225,13
0.25,1.6774168,0.0,0.8858859,0,-0.25,9
0.3,1.6482168,0.0,0.8868869,0,-0.3,10
0.375,1.3200811,0.0,0.8878879,0,-0.375,12
0.375,1.0918055,0.0,0.8888889,0,-0.375,15
0.45,1.1825331,0.0,0.8898899,0,-0.45,15
0.55,1.2207164,0.0,0.8908909,0,-0.55,18
0.575,1.2310754,0.0,0.8918919,0,-0.575,22
0.6,0.5324255,0.0,0.8928929,0,-0.6,23
0.625,0.55285734,1.0,0.8938939,3,-0.625,24
0.625,0.51034623,0.0,0.8948949,0,-0.625,25
0.625,0.59815776,1.0,0.8958959,3,-0.625,25
0.6,0.44897428,0.0,0.8968969,0,-0.6,25
0.55,0.56135225,0.0,0.8978979,0,-0.55,24
0.5,0.7186039,0.0,0.8988989,0,-0.5,22
0.525,0.79316497,0.0,0.8998999,0,-0.525,20
0.525,0.81802624,0.0,0.9009009,0,-0.525,21
0.6,0.79234385,0.0,0.9019019,0,-0.6,21
0.575,0.834843,0.0,0.9029029,0,-0.575,24
0.625,0.8741257,0.0,0.9039039,0,-0.625,23
0.625,0.5653781,0.0,0.9049049,0,-0.625,25
0.75,0.61149406,0.0,0.9059059,0,-0.75,25
0.725,0.33630875,0.0,0.9069069,0,-0.725,30
0.725,0.23663045,0.0,0.9079079,0,-0.725,29
0.75,0.2170388,0.0,0.9089089,0,-0.75,29
0.8,0.2721,0.0,0.9099099,0,-0.8,30
0.75,0.3906699,1.0,0.9109109,3,-0.75,32
0.75,0.42941,0.0,0.9119119,0,-0.75,30
0.675,0.56207234,1.0,0.9129129,3,-0.675,30
0.6,0.54023284,0.0,0.9139139,0,-0.6,27
0.55,0.5151596,1.0,0.9149149,3,-0.55,24
0.525,0.5926524,1.0,0.9159159,3,-0.525,22
0.55,0.825858,1.0,0.9169169,3,-0.55,21
0.55,1.1442995,1.0,0.9179179,3,-0.55,22
0.55,1.4228154,0.0,0.9189189,0,-0.55,22
0.55,1.7904596,1.0,0.9199199,3,-0.55,22
0.55,2.1468208,0.0,0.9209209,0,-0.55,22
0.55,2.3495455,0.0,0.9219219,0,-0.55,22
0.55,2.468974,0.0,0.9229229,0,-0.55,22
0.575,2.1075613,0.0,0.9239239,0,-0.575,22
0.525,1.6628052,0.33333334,0.9249249,1,-0.525,23
0.525,1.3447791,0.33333334,0.9259259,1,-0.525,21
0.5,1.2098373,0.33333334,0.9269269,1,-0.5,21
0.475,1.0895821,0.33333334,0.9279279,1,-0.475,20
0.45,0.93556046,0.33333334,0.9289289,1,-0.45,19
0.4,1.2839949,0.33333334,0.9299299,1,-0.4,18
0.35,1.7453438,0.33333334,0.9309309,1,-0.35,16
0.375,2.1056962,0.33333334,0.9319319,1,-0.375,14
0.3,2.7096155,0.33333334,0.9329329,1,-0.3,15
0.3,3.2757213,0.33333334,0.9339339,1,-0.3,12
0.3,3.8586545,0.33333334,0.9349349,1,-0.3,12
0.375,3.389468,0.33333334,0.9359359,1,-0.375,12
0.325,3.8630655,0.33333334,0.9369369,1,-0.325,15
0.375,3.830996,0.0,0.9379379,0,-0.375,13
0.325,3.3318706,0.0,0.9389389,0,-0.325,15
0.35,2.8711925,0.0,0.9399399,0,-0.35,13
0.425,2.4313412,0.0,0.9409409,0,-0.425,14
0.45,2.0805156,0.0,0.9419419,0,-0.45,17
0.5,1.8935686,0.0,0.9429429,0,-0.5,18
0.5,1.5696479,0.0,0.9439439,0,-0.5,20
0.55,1.2676431,0.0,0.9449449,0,-0.55,20
0.6,1.0984998,0.0,0.9459459,0,-0.6,22
