Queue length,Speed,Phase,Step,Action,Reward
0.083333336,1.2054628,0.6666667,0.826,2,-0.083333336
0.09166667,1.2514298,0.6666667,0.827,2,-0.09166667
0.075,1.6072348,0.33333334,0.828,1,-0.075
0.075,1.6841245,0.0,0.829,0,-0.075
0.075,0.8643846,0.0,0.83,0,-0.075
0.075,1.0892321,1.0,0.831,3,-0.075
0.075,1.3122275,0.6666667,0.832,2,-0.075
0.06666667,1.6082025,0.0,0.833,0,-0.06666667
0.058333334,1.8089576,0.0,0.834,0,-0.058333334
0.058333334,1.9734167,0.0,0.835,0,-0.058333334
0.058333334,1.3369278,0.6666667,0.836,2,-0.058333334
0.05,1.570235,0.0,0.837,0,-0.05
0.058333334,1.7898208,0.0,0.838,0,-0.058333334
0.058333334,0.88536036,0.0,0.839,0,-0.058333334
0.06666667,0.97760373,0.0,0.84,0,-0.06666667
0.1,0.8099181,0.0,0.841,0,-0.1
0.075,1.1556509,0.0,0.842,0,-0.075
0.06666667,1.5851595,1.0,0.843,3,-0.06666667
0.058333334,1.0467029,0.6666667,0.844,2,-0.058333334
0.058333334,1.3372444,0.33333334,0.845,1,-0.058333334
0.033333335,2.061557,0.33333334,0.846,1,-0.033333335
0.025,2.7386773,0.0,0.847,0,-0.025
0.016666668,3.344918,0.0,0.848,0,-0.016666668
0.016666668,3.8891757,0.0,0.849,0,-0.016666668
0.016666668,3.8101072,0.0,0.85,0,-0.016666668
0.008333334,3.5725162,0.0,0.851,0,-0.008333334
0.016666668,3.150482,0.0,0.852,0,-0.016666668
0.033333335,2.5945914,0.0,0.853,0,-0.033333335
0.05,2.8730397,0.0,0.854,0,-0.05
0.06666667,1.8707397,0.0,0.855,0,-0.06666667
0.06666667,1.9714676,0.0,0.856,0,-0.06666667
0.06666667,2.2732294,0.0,0.857,0,-0.06666667
0.075,2.5124047,0.0,0.858,0,-0.075
0.083333336,1.915639,0.0,0.859,0,-0.083333336
0.083333336,1.2463236,0.6666667,0.86,2,-0.083333336
0.083333336,1.4779038,0.6666667,0.861,2,-0.083333336
0.06666667,1.752521,0.33333334,0.862,1,-0.06666667
0.083333336,1.0285552,0.0,0.863,0,-0.083333336
0.06666667,1.354219,0.33333334,0.864,1,-0.06666667
0.06666667,1.5885319,0.6666667,0.865,2,-0.06666667
0.058333334,1.6409783,1.0,0.866,3,-0.058333334
0.05,1.6841959,1.0,0.867,3,-0.05
0.041666668,2.0109913,0.6666667,0.868,2,-0.041666668
0.033333335,2.5516558,0.6666667,0.869,2,-0.033333335
0.025,3.0814729,0.0,0.87,0,-0.025
0.041666668,2.2027483,0.0,0.871,0,-0.041666668
0.008333334,2.7577987,0.0,0.872,0,-0.008333334
0.0,3.42416,0.0,0.873,0,-0.0
0.008333334,3.8094468,0.0,0.874,0,-0.008333334
0.025,3.3570411,0.0,0.875,0,-0.025
0.008333334,3.296333,0.0,0.876,0,-0.008333334
0.016666668,3.9966478,0.0,0.877,0,-0.016666668
0.016666668,4.5435023,0.0,0.878,0,-0.016666668
0.041666668,3.7768314,0.0,0.879,0,-0.041666668
0.05,2.732424,0.0,0.88,0,-0.05
0.033333335,2.429313,0.0,0.881,0,-0.033333335
0.041666668,1.7664962,0.0,0.882,0,-0.041666668
0.06666667,1.5526434,0.0,0.883,0,-0.06666667
0.083333336,1.6064551,0.0,0.884,0,-0.083333336
0.075,1.4785517,0.33333334,0.885,1,-0.075
0.075,1.8363172,0.0,0.886,0,-0.075
0.06666667,2.2438073,0.6666667,0.887,2,-0.06666667
0.075,2.322777,0.6666667,0.888,2,-0.075
0.075,2.2924514,0.0,0.889,0,-0.075
0.075,1.3361976,0.0,0.89,0,-0.075
0.06666667,1.4379206,1.0,0.891,3,-0.06666667
0.075,1.5099967,0.33333334,0.892,1,-0.075
0.06666667,1.9369656,0.6666667,0.893,2,-0.06666667
0.06666667,2.2559154,1.0,0.894,3,-0.06666667
0.06666667,2.553533,0.0,0.895,0,-0.06666667
0.058333334,2.0064552,1.0,0.896,3,-0.058333334
0.041666668,1.3592604,0.6666667,0.897,2,-0.041666668
0.041666668,1.686764,0.33333334,0.898,1,-0.041666668
0.033333335,2.0376287,0.33333334,0.899,1,-0.033333335
0.041666668,2.3001072,0.0,0.9,0,-0.041666668
0.06666667,1.2552292,0.0,0.901,0,-0.06666667
0.05,1.6255428,0.33333334,0.902,1,-0.05
0.05,2.048515,0.0,0.903,0,-0.05
0.06666667,1.4256806,0.0,0.904,0,-0.06666667
0.06666667,1.7289317,1.0,0.905,3,-0.06666667
0.05,2.401499,0.33333334,0.906,1,-0.05
0.041666668,3.1934233,0.0,0.907,0,-0.041666668
0.033333335,4.0198956,0.0,0.908,0,-0.033333335
0.025,3.8508441,0.0,0.909,0,-0.025
0.016666668,3.7023158,0.0,0.91,0,-0.016666668
0.016666668,3.3021317,0.0,0.911,0,-0.016666668
0.025,2.4774957,0.0,0.912,0,-0.025
0.025,2.3634136,0.0,0.913,0,-0.025
0.041666668,2.4783094,0.0,0.914,0,-0.041666668
0.05,2.4946387,0.0,0.915,0,-0.05
0.06666667,2.5016603,0.0,0.916,0,-0.06666667
0.058333334,1.7943466,0.33333334,0.917,1,-0.058333334
0.058333334,2.1046865,0.33333334,0.918,1,-0.058333334
0.058333334,2.3253906,0.33333334,0.919,1,-0.058333334
0.06666667,1.9495187,0.0,0.92,0,-0.06666667
0.06666667,2.2719307,0.0,0.921,0,-0.06666667
0.075,1.5914047,0.0,0.922,0,-0.075
0.075,1.9060073,0.33333334,0.923,1,-0.075
0.075,2.2391233,0.0,0.924,0,-0.075
0.075,2.4799488,0.0,0.925,0,-0.075
0.075,2.3808167,0.0,0.926,0,-0.075
0.075,2.275913,0.0,0.927,0,-0.075
0.075,0.10005112,0.0,0.928,0,-0.075
0.083333336,0.0041011996,0.0,0.929,0,-0.083333336
0.083333336,0.00020967089,0.33333334,0.93,1,-0.083333336
0.1,0.10865042,1.0,0.931,3,-0.1
0.06666667,0.554885,0.33333334,0.932,1,-0.06666667
0.058333334,1.0604182,0.33333334,0.933,1,-0.058333334
0.05,1.5759528,0.33333334,0.934,1,-0.05
0.058333334,1.705568,0.33333334,0.935,1,-0.058333334
0.041666668,2.1767993,0.33333334,0.936,1,-0.041666668
0.033333335,2.7872987,0.0,0.937,0,-0.033333335
0.033333335,3.1420548,0.0,0.938,0,-0.033333335
0.033333335,3.5953248,0.0,0.939,0,-0.033333335
0.041666668,3.3443444,0.0,0.94,0,-0.041666668
0.041666668,2.9239006,0.0,0.941,0,-0.041666668
0.05,1.8916477,0.0,0.942,0,-0.05
0.075,1.4578677,0.0,0.943,0,-0.075
0.06666667,1.363053,0.6666667,0.944,2,-0.06666667
0.06666667,1.4412055,0.0,0.945,0,-0.06666667
0.075,1.5791177,0.0,0.946,0,-0.075
0.09166667,1.6039715,0.0,0.947,0,-0.09166667
0.083333336,1.761846,0.33333334,0.948,1,-0.083333336
0.083333336,1.1100698,0.33333334,0.949,1,-0.083333336
0.083333336,1.4152954,1.0,0.95,3,-0.083333336
0.075,1.7729877,0.33333334,0.951,1,-0.075
0.06666667,2.1921968,0.0,0.952,0,-0.06666667
0.06666667,2.3789587,0.6666667,0.953,2,-0.06666667
0.075,2.430809,0.0,0.954,0,-0.075
0.075,1.6944518,0.0,0.955,0,-0.075
0.06666667,2.103991,0.6666667,0.956,2,-0.06666667
0.05,2.5408285,1.0,0.957,3,-0.05
0.041666668,3.0037026,0.0,0.958,0,-0.041666668
0.05,2.6978583,0.0,0.959,0,-0.05
0.06666667,1.9964643,0.0,0.96,0,-0.06666667
0.09166667,1.9235007,0.6666667,0.961,2,-0.09166667
0.06666667,1.6723729,0.0,0.962,0,-0.06666667
0.06666667,2.154038,0.0,0.963,0,-0.06666667
0.06666667,2.6345587,0.0,0.964,0,-0.06666667
0.083333336,2.7013612,0.0,0.965,0,-0.083333336
0.06666667,2.6662297,0.0,0.966,0,-0.06666667
0.06666667,2.607978,0.0,0.967,0,-0.06666667
0.06666667,3.1860619,0.0,0.968,0,-0.06666667
0.06666667,3.7173915,0.0,0.969,0,-0.06666667
0.06666667,3.5723948,0.0,0.97,0,-0.06666667
0.06666667,2.43595,0.0,0.971,0,-0.06666667
0.06666667,1.8883554,0.0,0.972,0,-0.06666667
0.075,1.2337621,0.33333334,0.973,1,-0.075
0.083333336,1.1703936,0.33333334,0.974,1,-0.083333336
0.075,1.1770812,0.6666667,0.975,2,-0.075
0.075,1.1522331,0.6666667,0.976,2,-0.075
0.075,1.374135,0.33333334,0.977,1,-0.075
0.083333336,1.6151463,0.6666667,0.978,2,-0.083333336
0.06666667,2.046418,0.0,0.979,0,-0.06666667
0.075,2.415858,0.33333334,0.98,1,-0.075
0.06666667,2.8844895,0.0,0.981,0,-0.06666667
0.06666667,2.475369,0.0,0.982,0,-0.06666667
0.06666667,1.8733238,0.0,0.983,0,-0.06666667
0.06666667,2.2361486,0.0,0.984,0,-0.06666667
0.06666667,2.6213193,0.0,0.985,0,-0.06666667
0.06666667,2.914218,0.0,0.986,0,-0.06666667
0.06666667,2.3241386,0.0,0.987,0,-0.06666667
0.06666667,0.9679824,0.0,0.988,0,-0.06666667
0.06666667,1.053969,0.33333334,0.989,1,-0.06666667
0.06666667,1.2144533,0.33333334,0.99,1,-0.06666667
0.09166667,1.0184052,0.6666667,0.991,2,-0.09166667
0.06666667,0.31705472,0.33333334,0.992,1,-0.06666667
0.06666667,0.64993924,0.0,0.993,0,-0.06666667
0.075,0.8613881,0.6666667,0.994,2,-0.075
0.075,1.1602799,0.33333334,0.995,1,-0.075
0.058333334,1.8108733,1.0,0.996,3,-0.058333334
0.05,2.5435257,0.33333334,0.997,1,-0.05
0.041666668,3.3392339,0.0,0.998,0,-0.041666668
0.033333335,3.9628751,0.0,0.999,0,-0.033333335
0.025,3.6606245,0.0,1.0,0,-0.025
0.033333335,0.0,0.0,0.001,0,-0.033333335
0.0,1.1364625,0.0,0.002,0,-0.0
0.0,2.3420193,0.0,0.003,0,-0.0
0.016666668,2.2771235,0.0,0.004,0,-0.016666668
0.016666668,2.4912014,0.6666667,0.005,2,-0.016666668
0.0,3.6269915,0.0,0.006,0,-0.0
0.0,4.7752504,0.0,0.007,0,-0.0
0.0,6.005069,0.0,0.008,0,-0.0
0.0,6.9930186,0.0,0.009,0,-0.0
0.0,6.6487923,0.0,0.01,0,-0.0
0.0,5.973805,0.0,0.011,0,-0.0
0.0,5.0982504,0.0,0.012,0,-0.0
0.0,4.4045277,0.0,0.013,0,-0.0
0.016666668,3.8104825,0.0,0.014,0,-0.016666668
0.033333335,2.9391673,0.0,0.015,0,-0.033333335
0.033333335,2.248427,0.0,0.016,0,-0.033333335
0.041666668,2.1883671,0.0,0.017,0,-0.041666668
0.033333335,2.9078484,0.33333334,0.018,1,-0.033333335
0.033333335,3.2921667,0.0,0.019,0,-0.033333335
0.033333335,3.716336,0.0,0.02,0,-0.033333335
0.033333335,4.206624,0.0,0.021,0,-0.033333335
0.033333335,1.9248446,0.0,0.022,0,-0.033333335
0.016666668,2.6183484,1.0,0.023,3,-0.016666668
0.016666668,3.3758593,0.0,0.024,0,-0.016666668
0.016666668,4.112803,0.0,0.025,0,-0.016666668
0.016666668,4.9075203,0.0,0.026,0,-0.016666668
0.016666668,5.6473413,0.0,0.027,0,-0.016666668
0.016666668,6.334808,0.0,0.028,0,-0.016666668
0.016666668,3.8187315,0.0,0.029,0,-0.016666668
0.016666668,4.4688663,0.0,0.03,0,-0.016666668
0.05,2.5529714,0.0,0.031,0,-0.05
0.016666668,3.406229,0.33333334,0.032,1,-0.016666668
0.016666668,4.338345,0.0,0.033,0,-0.016666668
0.016666668,2.1555097,0.0,0.034,0,-0.016666668
0.05,1.7453536,0.33333334,0.035,1,-0.05
0.016666668,2.663882,0.33333334,0.036,1,-0.016666668
0.016666668,3.6441877,0.0,0.037,0,-0.016666668
0.016666668,4.5783234,0.0,0.038,0,-0.016666668
0.016666668,5.446323,0.0,0.039,0,-0.016666668
0.016666668,5.5113792,0.0,0.04,0,-0.016666668
0.016666668,5.092282,0.0,0.041,0,-0.016666668
0.016666668,4.4895363,0.0,0.042,0,-0.016666668
0.041666668,3.4919357,0.0,0.043,0,-0.041666668
0.05,3.109002,0.0,0.044,0,-0.05
0.05,2.25163,0.0,0.045,0,-0.05
0.05,1.9924915,0.0,0.046,0,-0.05
0.041666668,2.331886,0.6666667,0.047,2,-0.041666668
0.025,2.7220123,0.33333334,0.048,1,-0.025
0.041666668,1.5288311,0.0,0.049,0,-0.041666668
0.033333335,2.0618577,0.33333334,0.05,1,-0.033333335
0.033333335,2.308614,0.33333334,0.051,1,-0.033333335
0.041666668,2.6715612,0.33333334,0.052,1,-0.041666668
0.041666668,2.9733887,0.0,0.053,0,-0.041666668
0.041666668,2.3670597,0.33333334,0.054,1,-0.041666668
0.041666668,2.789873,0.33333334,0.055,1,-0.041666668
0.041666668,3.1824193,0.33333334,0.056,1,-0.041666668
0.041666668,3.5328217,0.0,0.057,0,-0.041666668
0.041666668,2.6920242,0.33333334,0.058,1,-0.041666668
0.041666668,3.0419304,0.0,0.059,0,-0.041666668
0.025,3.7577865,0.6666667,0.06,2,-0.025
0.05,2.9399853,0.33333334,0.061,1,-0.05
0.016666668,1.6015304,0.33333334,0.062,1,-0.016666668
0.016666668,2.435618,0.6666667,0.063,2,-0.016666668
0.016666668,2.776145,0.0,0.064,0,-0.016666668
0.058333334,2.3877187,0.0,0.065,0,-0.058333334
0.025,3.2536278,0.33333334,0.066,1,-0.025
0.025,4.2574615,0.0,0.067,0,-0.025
0.025,5.1708655,0.0,0.068,0,-0.025
0.025,6.0593576,0.0,0.069,0,-0.025
0.025,5.2908936,0.0,0.07,0,-0.025
0.025,4.17473,0.0,0.071,0,-0.025
0.025,3.086631,0.0,0.072,0,-0.025
0.025,3.4885113,0.33333334,0.073,1,-0.025
0.016666668,3.386774,1.0,0.074,3,-0.016666668
0.025,2.7783926,0.0,0.075,0,-0.025
0.033333335,2.067708,0.33333334,0.076,1,-0.033333335
0.05,2.0587122,0.33333334,0.077,1,-0.05
0.041666668,2.4891944,0.6666667,0.078,2,-0.041666668
0.05,2.5963383,0.0,0.079,0,-0.05
0.058333334,1.6173909,0.33333334,0.08,1,-0.058333334
0.058333334,1.9412602,0.0,0.081,0,-0.058333334
0.058333334,2.3085086,0.33333334,0.082,1,-0.058333334
0.041666668,1.546744,0.6666667,0.083,2,-0.041666668
0.041666668,1.9070607,0.33333334,0.084,1,-0.041666668
0.033333335,2.346598,0.33333334,0.085,1,-0.033333335
0.033333335,1.4952205,0.6666667,0.086,2,-0.033333335
0.033333335,2.0371315,0.33333334,0.087,1,-0.033333335
0.033333335,2.631857,0.6666667,0.088,2,-0.033333335
0.033333335,3.023404,0.33333334,0.089,1,-0.033333335
0.033333335,3.1113303,0.33333334,0.09,1,-0.033333335
0.075,2.3525324,0.0,0.091,0,-0.075
0.025,2.4006243,1.0,0.092,3,-0.025
0.008333334,3.3500063,0.0,0.093,0,-0.008333334
0.008333334,3.2408123,0.6666667,0.094,2,-0.008333334
0.033333335,3.1911526,0.33333334,0.095,1,-0.033333335
0.008333334,3.256183,0.33333334,0.096,1,-0.008333334
0.016666668,4.0554,0.33333334,0.097,1,-0.016666668
0.016666668,4.942181,0.33333334,0.098,1,-0.016666668
0.025,5.5402765,0.0,0.099,0,-0.025
0.025,5.8792925,0.33333334,0.1,1,-0.025
0.025,4.9330106,0.0,0.101,0,-0.025
0.033333335,4.9139533,0.33333334,0.102,1,-0.033333335
0.033333335,3.7114267,0.33333334,0.103,1,-0.033333335
0.041666668,3.0085204,0.33333334,0.104,1,-0.041666668
0.041666668,2.4114535,0.33333334,0.105,1,-0.041666668
0.041666668,2.331884,0.6666667,0.106,2,-0.041666668
0.033333335,2.895495,0.0,0.107,0,-0.033333335
0.033333335,3.2704787,1.0,0.108,3,-0.033333335
0.016666668,3.87827,1.0,0.109,3,-0.016666668
0.0,3.3142543,0.0,0.11,0,-0.0
0.016666668,3.1398234,0.6666667,0.111,2,-0.016666668
0.016666668,3.6870792,0.6666667,0.112,2,-0.016666668
0.025,3.9126384,0.6666667,0.113,2,-0.025
0.025,4.2402115,0.6666667,0.114,2,-0.025
0.033333335,3.6517391,0.33333334,0.115,1,-0.033333335
0.033333335,4.1472383,0.33333334,0.116,1,-0.033333335
0.033333335,3.3581154,0.33333334,0.117,1,-0.033333335
0.033333335,3.9170141,0.33333334,0.118,1,-0.033333335
0.033333335,4.476434,0.33333334,0.119,1,-0.033333335
0.016666668,3.9461482,0.0,0.12,0,-0.016666668
0.05,2.8948014,0.33333334,0.121,1,-0.05
0.016666668,2.80919,0.33333334,0.122,1,-0.016666668
0.016666668,3.7137637,0.33333334,0.123,1,-0.016666668
0.016666668,3.380489,0.0,0.124,0,-0.016666668
0.041666668,3.1479714,0.33333334,0.125,1,-0.041666668
0.016666668,4.2104836,0.33333334,0.126,1,-0.016666668
0.016666668,5.209639,0.33333334,0.127,1,-0.016666668
0.016666668,6.0378146,0.33333334,0.128,1,-0.016666668
0.016666668,6.358911,0.0,0.129,0,-0.016666668
0.016666668,6.1795964,0.0,0.13,0,-0.016666668
0.016666668,4.829786,0.0,0.131,0,-0.016666668
0.025,4.15666,0.33333334,0.132,1,-0.025
0.025,3.853215,0.6666667,0.133,2,-0.025
0.041666668,3.340516,0.33333334,0.134,1,-0.041666668
0.041666668,3.0577981,0.33333334,0.135,1,-0.041666668
0.025,2.9710908,1.0,0.136,3,-0.025
0.025,3.07781,0.33333334,0.137,1,-0.025
0.033333335,3.4991093,0.6666667,0.138,2,-0.033333335
0.041666668,3.7537804,1.0,0.139,3,-0.041666668
0.041666668,1.3617549,0.33333334,0.14,1,-0.041666668
0.033333335,1.8424641,0.6666667,0.141,2,-0.033333335
0.033333335,2.3217347,0.33333334,0.142,1,-0.033333335
0.033333335,2.8191714,0.33333334,0.143,1,-0.033333335
0.033333335,3.2890146,0.33333334,0.144,1,-0.033333335
0.025,3.9414396,1.0,0.145,3,-0.025
0.016666668,4.5982637,0.6666667,0.146,2,-0.016666668
0.016666668,3.757197,0.33333334,0.147,1,-0.016666668
0.016666668,4.4250174,0.6666667,0.148,2,-0.016666668
0.0,3.6326313,0.0,0.149,0,-0.0
0.016666668,3.5268195,0.6666667,0.15,2,-0.016666668
0.058333334,2.1251965,0.6666667,0.151,2,-0.058333334
0.025,1.5118579,0.6666667,0.152,2,-0.025
0.016666668,2.2671912,1.0,0.153,3,-0.016666668
0.016666668,3.1219683,0.33333334,0.154,1,-0.016666668
0.041666668,2.8765779,0.6666667,0.155,2,-0.041666668
0.016666668,3.773624,0.6666667,0.156,2,-0.016666668
0.016666668,4.08133,0.33333334,0.157,1,-0.016666668
0.016666668,5.0895467,1.0,0.158,3,-0.016666668
0.016666668,6.040114,1.0,0.159,3,-0.016666668
0.0,6.559917,0.0,0.16,0,-0.0
0.0,5.951508,0.6666667,0.161,2,-0.0
0.0,5.2300963,0.0,0.162,0,-0.0
0.0,5.066659,0.6666667,0.163,2,-0.0
0.008333334,4.0886283,0.0,0.164,0,-0.008333334
0.008333334,3.8025358,0.33333334,0.165,1,-0.008333334
0.025,3.6870778,0.6666667,0.166,2,-0.025
0.025,3.8611026,0.0,0.167,0,-0.025
0.025,2.9425142,0.6666667,0.168,2,-0.025
0.016666668,3.4511366,1.0,0.169,3,-0.016666668
0.016666668,2.5003972,1.0,0.17,3,-0.016666668
0.016666668,3.0911355,0.6666667,0.171,2,-0.016666668
0.016666668,3.6255956,0.6666667,0.172,2,-0.016666668
0.016666668,4.4402423,1.0,0.173,3,-0.016666668
0.016666668,3.7637854,0.6666667,0.174,2,-0.016666668
0.016666668,4.3720894,0.6666667,0.175,2,-0.016666668
0.0,3.1238804,0.33333334,0.176,1,-0.0
0.016666668,3.7910528,1.0,0.177,3,-0.016666668
0.016666668,4.473125,0.6666667,0.178,2,-0.016666668
0.016666668,5.1501083,0.6666667,0.179,2,-0.016666668
0.016666668,5.8752885,0.6666667,0.18,2,-0.016666668
0.05,2.5152204,1.0,0.181,3,-0.05
0.016666668,3.326914,0.6666667,0.182,2,-0.016666668
0.016666668,2.880632,0.6666667,0.183,2,-0.016666668
0.025,3.188436,0.6666667,0.184,2,-0.025
0.033333335,2.0319216,1.0,0.185,3,-0.033333335
0.016666668,3.0199108,0.6666667,0.186,2,-0.016666668
0.016666668,3.9216244,0.6666667,0.187,2,-0.016666668
0.016666668,4.88951,1.0,0.188,3,-0.016666668
0.016666668,5.728559,1.0,0.189,3,-0.016666668
0.016666668,5.3812776,0.6666667,0.19,2,-0.016666668
0.016666668,4.86795,1.0,0.191,3,-0.016666668
0.016666668,4.652717,0.6666667,0.192,2,-0.016666668
0.033333335,4.348385,0.6666667,0.193,2,-0.033333335
0.041666668,3.2977533,0.0,0.194,0,-0.041666668
0.025,3.0603347,0.33333334,0.195,1,-0.025
0.008333334,3.3957384,0.6666667,0.196,2,-0.008333334
0.016666668,3.877085,1.0,0.197,3,-0.016666668
0.016666668,4.7080092,0.6666667,0.198,2,-0.016666668
0.016666668,4.257844,1.0,0.199,3,-0.016666668
0.016666668,4.6746483,1.0,0.2,3,-0.016666668
0.016666668,5.1205196,1.0,0.201,3,-0.016666668
0.016666668,3.0210874,0.33333334,0.202,1,-0.016666668
0.016666668,3.6595113,0.33333334,0.203,1,-0.016666668
0.016666668,4.3430047,1.0,0.204,3,-0.016666668
0.016666668,5.038428,0.33333334,0.205,1,-0.016666668
0.008333334,4.5850143,0.6666667,0.206,2,-0.008333334
0.008333334,5.598598,0.6666667,0.207,2,-0.008333334
0.008333334,4.9521813,1.0,0.208,3,-0.008333334
0.008333334,5.742222,1.0,0.209,3,-0.008333334
0.008333334,6.5319576,0.6666667,0.21,2,-0.008333334
0.041666668,3.6537683,1.0,0.211,3,-0.041666668
0.008333334,4.721484,0.6666667,0.212,2,-0.008333334
0.008333334,3.1761105,1.0,0.213,3,-0.008333334
0.016666668,3.6263824,1.0,0.214,3,-0.016666668
0.025,3.535866,0.33333334,0.215,1,-0.025
0.008333334,4.4938464,1.0,0.216,3,-0.008333334
0.008333334,4.698281,0.6666667,0.217,2,-0.008333334
0.008333334,5.765422,1.0,0.218,3,-0.008333334
0.008333334,6.7921324,1.0,0.219,3,-0.008333334
0.008333334,6.663141,0.6666667,0.22,2,-0.008333334
0.008333334,5.89834,0.6666667,0.221,2,-0.008333334
0.008333334,4.783652,1.0,0.222,3,-0.008333334
0.016666668,3.7255952,0.6666667,0.223,2,-0.016666668
0.025,3.5984344,0.6666667,0.224,2,-0.025
0.041666668,2.0279634,1.0,0.225,3,-0.041666668
0.05,2.228031,1.0,0.226,3,-0.05
0.041666668,2.6371872,0.6666667,0.227,2,-0.041666668
0.041666668,1.5123378,0.6666667,0.228,2,-0.041666668
0.041666668,1.8692476,0.6666667,0.229,2,-0.041666668
0.025,2.4774473,0.33333334,0.23,1,-0.025
0.025,3.1181653,0.6666667,0.231,2,-0.025
0.025,3.6901453,0.6666667,0.232,2,-0.025
0.025,2.7396395,1.0,0.233,3,-0.025
0.025,3.2475815,0.6666667,0.234,2,-0.025
0.025,3.7982438,0.6666667,0.235,2,-0.025
0.025,4.4380813,0.6666667,0.236,2,-0.025
0.025,4.964902,0.6666667,0.237,2,-0.025
0.025,4.154387,0.6666667,0.238,2,-0.025
0.025,4.577887,1.0,0.239,3,-0.025
0.025,5.036744,1.0,0.24,3,-0.025
0.058333334,0.0,1.0,0.241,3,-0.058333334
0.008333334,1.2279797,0.0,0.242,0,-0.008333334
0.0,2.5307064,1.0,0.243,3,-0.0
0.008333334,3.3472471,0.6666667,0.244,2,-0.008333334
0.016666668,3.6519477,0.6666667,0.245,2,-0.016666668
0.0,4.556308,0.6666667,0.246,2,-0.0
0.0,5.7002344,0.6666667,0.247,2,-0.0
0.008333334,6.7196636,0.6666667,0.248,2,-0.008333334
0.008333334,7.6415086,0.6666667,0.249,2,-0.008333334
0.008333334,7.2205195,0.6666667,0.25,2,-0.008333334
0.008333334,6.3971887,0.6666667,0.251,2,-0.008333334
0.008333334,5.436179,0.6666667,0.252,2,-0.008333334
0.016666668,3.2856991,0.6666667,0.253,2,-0.016666668
0.025,2.8408976,0.6666667,0.254,2,-0.025
0.033333335,2.5341656,0.6666667,0.255,2,-0.033333335
0.05,2.5831404,0.6666667,0.256,2,-0.05
0.05,2.6022713,0.6666667,0.257,2,-0.05
0.05,2.584758,0.6666667,0.258,2,-0.05
0.05,1.3965908,0.6666667,0.259,2,-0.05
0.05,1.5437354,0.6666667,0.26,2,-0.05
0.05,1.6846889,0.6666667,0.261,2,-0.05
0.05,1.8739645,0.6666667,0.262,2,-0.05
0.05,0.0,0.6666667,0.263,2,-0.05
0.033333335,0.3831743,0.33333334,0.264,1,-0.033333335
0.016666668,1.0140804,0.0,0.265,0,-0.016666668
0.025,1.2363509,0.6666667,0.266,2,-0.025
0.016666668,1.7305893,0.0,0.267,0,-0.016666668
0.0,2.9173458,1.0,0.268,3,-0.0
0.008333334,3.8608127,0.6666667,0.269,2,-0.008333334
0.008333334,4.9113383,0.6666667,0.27,2,-0.008333334
0.041666668,3.3802414,0.6666667,0.271,2,-0.041666668
0.0,4.457162,1.0,0.272,3,-0.0
0.008333334,5.4789214,0.6666667,0.273,2,-0.008333334
0.008333334,6.358442,0.6666667,0.274,2,-0.008333334
0.033333335,3.9063485,0.6666667,0.275,2,-0.033333335
0.008333334,4.826889,0.6666667,0.276,2,-0.008333334
0.008333334,5.1414566,0.6666667,0.277,2,-0.008333334
0.008333334,5.6550426,0.6666667,0.278,2,-0.008333334
0.008333334,6.75247,0.6666667,0.279,2,-0.008333334
0.008333334,6.751024,0.6666667,0.28,2,-0.008333334
0.008333334,6.4678516,0.6666667,0.281,2,-0.008333334
0.008333334,5.986825,0.6666667,0.282,2,-0.008333334
0.016666668,4.0893455,0.6666667,0.283,2,-0.016666668
0.025,3.418371,0.6666667,0.284,2,-0.025
0.033333335,2.9318516,0.6666667,0.285,2,-0.033333335
0.033333335,3.0530853,1.0,0.286,3,-0.033333335
0.041666668,3.0913842,0.6666667,0.287,2,-0.041666668
0.041666668,1.9509122,1.0,0.288,3,-0.041666668
0.041666668,2.211578,1.0,0.289,3,-0.041666668
0.041666668,2.4858224,0.6666667,0.29,2,-0.041666668
0.041666668,2.7691026,0.6666667,0.291,2,-0.041666668
0.041666668,2.9642792,1.0,0.292,3,-0.041666668
0.041666668,1.4191284,0.6666667,0.293,2,-0.041666668
0.041666668,1.6297047,0.6666667,0.294,2,-0.041666668
0.041666668,1.7640562,0.6666667,0.295,2,-0.041666668
0.041666668,1.9924769,1.0,0.296,3,-0.041666668
0.041666668,0.0,0.6666667,0.297,2,-0.041666668
0.025,0.45524007,0.33333334,0.298,1,-0.025
0.025,0.9281922,0.33333334,0.299,1,-0.025
0.025,1.3413239,0.6666667,0.3,2,-0.025
0.058333334,0.98049015,0.33333334,0.301,1,-0.058333334
0.025,1.8178363,1.0,0.302,3,-0.025
0.025,2.5527236,0.33333334,0.303,1,-0.025
0.033333335,2.9621542,0.33333334,0.304,1,-0.033333335
0.041666668,3.0142243,1.0,0.305,3,-0.041666668
0.025,3.9048228,1.0,0.306,3,-0.025
0.025,4.8451567,0.6666667,0.307,2,-0.025
0.025,5.7411275,0.6666667,0.308,2,-0.025
0.025,5.3835773,0.6666667,0.309,2,-0.025
0.025,5.074881,0.6666667,0.31,2,-0.025
0.025,4.3069,0.6666667,0.311,2,-0.025
0.025,3.2466128,0.6666667,0.312,2,-0.025
0.025,2.6364512,0.6666667,0.313,2,-0.025
0.05,2.3941293,0.6666667,0.314,2,-0.05
0.058333334,2.1775348,0.6666667,0.315,2,-0.058333334
