Queue length,Speed,Phase,Step,Action,Reward
0.058333334,1.8192236,0.33333334,0.432,1,-0.058333334
0.058333334,1.8615376,0.33333334,0.433,1,-0.058333334
0.06666667,1.8265451,0.6666667,0.434,2,-0.06666667
0.033333335,1.7754219,0.0,0.435,0,-0.033333335
0.016666668,1.8136109,1.0,0.436,3,-0.016666668
0.05,1.9502742,0.6666667,0.437,2,-0.05
0.025,2.2865603,0.33333334,0.438,1,-0.025
0.041666668,2.4414628,0.6666667,0.439,2,-0.041666668
0.041666668,2.7376335,0.6666667,0.44,2,-0.041666668
0.075,1.7675669,0.6666667,0.441,2,-0.075
0.075,1.6537799,0.6666667,0.442,2,-0.075
0.06666667,1.0534295,0.0,0.443,0,-0.06666667
0.083333336,1.0018362,0.0,0.444,0,-0.083333336
0.1,1.1365908,0.6666667,0.445,2,-0.1
0.09166667,1.3786106,0.33333334,0.446,1,-0.09166667
0.09166667,1.7017254,0.0,0.447,0,-0.09166667
0.09166667,1.5467607,0.33333334,0.448,1,-0.09166667
0.083333336,2.0411856,0.6666667,0.449,2,-0.083333336
0.058333334,1.7649227,1.0,0.45,3,-0.058333334
0.058333334,1.9242591,0.6666667,0.451,2,-0.058333334
0.041666668,2.2213614,0.0,0.452,0,-0.041666668
0.033333335,2.5901809,0.0,0.453,0,-0.033333335
0.041666668,2.5057392,0.0,0.454,0,-0.041666668
0.041666668,2.5768156,0.33333334,0.455,1,-0.041666668
0.025,2.9948866,0.6666667,0.456,2,-0.025
0.025,2.4514525,0.6666667,0.457,2,-0.025
0.016666668,2.9651773,0.0,0.458,0,-0.016666668
0.016666668,3.3564527,0.6666667,0.459,2,-0.016666668
0.008333334,3.5346472,0.0,0.46,0,-0.008333334
0.0,3.2088811,0.33333334,0.461,1,-0.0
0.0,2.8312123,0.33333334,0.462,1,-0.0
0.008333334,3.190144,0.33333334,0.463,1,-0.008333334
0.016666668,3.5046759,0.0,0.464,0,-0.016666668
0.016666668,3.6776156,0.33333334,0.465,1,-0.016666668
0.033333335,2.4794734,0.0,0.466,0,-0.033333335
0.008333334,2.6501675,1.0,0.467,3,-0.008333334
0.016666668,3.0292737,1.0,0.468,3,-0.016666668
0.025,3.4599478,0.0,0.469,0,-0.025
0.016666668,3.8567894,0.6666667,0.47,2,-0.016666668
0.025,4.1204877,0.33333334,0.471,1,-0.025
0.05,3.4328427,0.0,0.472,0,-0.05
0.05,2.8903482,1.0,0.473,3,-0.05
0.05,1.6592041,1.0,0.474,3,-0.05
0.06666667,1.893849,0.0,0.475,0,-0.06666667
0.083333336,1.9854277,1.0,0.476,3,-0.083333336
0.083333336,2.0373797,1.0,0.477,3,-0.083333336
0.09166667,2.2351193,0.33333334,0.478,1,-0.09166667
0.06666667,1.4674263,0.6666667,0.479,2,-0.06666667
0.075,1.5952473,0.33333334,0.48,1,-0.075
0.06666667,1.5905827,0.6666667,0.481,2,-0.06666667
0.058333334,1.3469169,0.33333334,0.482,1,-0.058333334
0.06666667,1.3992907,1.0,0.483,3,-0.06666667
0.041666668,1.7577888,0.6666667,0.484,2,-0.041666668
0.075,1.908512,0.33333334,0.485,1,-0.075
0.041666668,2.2357492,0.0,0.486,0,-0.041666668
0.058333334,2.6538463,1.0,0.487,3,-0.058333334
0.05,2.9761171,0.0,0.488,0,-0.05
