Queue length,Speed,Phase,Step,Action,Reward
0.033333335,1.9061573,1.0,0.02,3,-0.033333335
0.033333335,2.2192342,0.33333334,0.021,1,-0.033333335
0.033333335,2.6141438,1.0,0.022,3,-0.033333335
0.016666668,3.442283,0.6666667,0.023,2,-0.016666668
0.016666668,4.275796,0.33333334,0.024,1,-0.016666668
0.016666668,4.9390306,0.33333334,0.025,1,-0.016666668
0.016666668,5.792118,1.0,0.026,3,-0.016666668
0.0,3.575235,0.0,0.027,0,-0.0
0.0,5.0427737,0.0,0.028,0,-0.0
0.0,6.5439997,0.0,0.029,0,-0.0
0.0,7.7784133,0.0,0.03,0,-0.0
0.033333335,4.3812857,0.0,0.031,0,-0.033333335
0.0,5.499766,0.0,0.032,0,-0.0
0.0,5.4426956,0.0,0.033,0,-0.0
0.0,5.402053,1.0,0.034,3,-0.0
0.033333335,3.8097713,1.0,0.035,3,-0.033333335
0.0,4.859266,0.0,0.036,0,-0.0
0.0,5.3067803,0.33333334,0.037,1,-0.0
0.0,5.791275,1.0,0.038,3,-0.0
0.0,6.8137193,0.6666667,0.039,2,-0.0
0.0,7.158186,0.6666667,0.04,2,-0.0
0.0,6.504195,0.6666667,0.041,2,-0.0
0.0,5.2206726,0.6666667,0.042,2,-0.0
0.0,4.066573,0.6666667,0.043,2,-0.0
0.008333334,3.2031863,1.0,0.044,3,-0.008333334
0.025,2.8369083,0.6666667,0.045,2,-0.025
0.033333335,1.9462494,0.0,0.046,0,-0.033333335
0.041666668,1.5987813,0.6666667,0.047,2,-0.041666668
0.025,2.0155606,0.0,0.048,0,-0.025
0.041666668,2.3560834,0.6666667,0.049,2,-0.041666668
0.033333335,2.9578168,0.0,0.05,0,-0.033333335
0.016666668,3.8073301,0.33333334,0.051,1,-0.016666668
0.025,4.284746,0.0,0.052,0,-0.025
0.016666668,3.6475646,0.0,0.053,0,-0.016666668
0.016666668,4.289896,0.6666667,0.054,2,-0.016666668
0.016666668,3.5988958,0.0,0.055,0,-0.016666668
0.016666668,4.455887,1.0,0.056,3,-0.016666668
0.016666668,5.2185082,0.0,0.057,0,-0.016666668
0.016666668,4.838471,0.0,0.058,0,-0.016666668
0.008333334,5.793257,1.0,0.059,3,-0.008333334
0.008333334,6.8480043,0.6666667,0.06,2,-0.008333334
0.033333335,4.3798857,0.33333334,0.061,1,-0.033333335
0.0,4.7565656,0.0,0.062,0,-0.0
0.0,4.565304,0.6666667,0.063,2,-0.0
0.0,4.062465,0.33333334,0.064,1,-0.0
0.033333335,3.1432288,0.6666667,0.065,2,-0.033333335
0.0,4.4123063,0.0,0.066,0,-0.0
0.0,5.6200294,0.33333334,0.067,1,-0.0
0.0,6.9754076,1.0,0.068,3,-0.0
0.0,8.037201,0.0,0.069,0,-0.0
0.0,8.2926,1.0,0.07,3,-0.0
0.008333334,6.1884923,0.0,0.071,0,-0.008333334
0.016666668,4.9858394,0.33333334,0.072,1,-0.016666668
0.008333334,5.359318,1.0,0.073,3,-0.008333334
0.008333334,5.462384,1.0,0.074,3,-0.008333334
0.008333334,4.751128,0.33333334,0.075,1,-0.008333334
0.008333334,4.459248,0.33333334,0.076,1,-0.008333334
0.008333334,4.3000984,1.0,0.077,3,-0.008333334
0.008333334,4.874432,0.0,0.078,0,-0.008333334
0.008333334,5.383691,0.6666667,0.079,2,-0.008333334
0.016666668,3.578869,0.0,0.08,0,-0.016666668
0.016666668,4.4650455,0.33333334,0.081,1,-0.016666668
0.016666668,5.270229,0.33333334,0.082,1,-0.016666668
0.016666668,6.2108135,0.33333334,0.083,1,-0.016666668
0.0,7.3993416,0.6666667,0.084,2,-0.0
0.0,7.554126,0.33333334,0.085,1,-0.0
0.0,7.6887116,0.33333334,0.086,1,-0.0
0.0,8.35729,0.6666667,0.087,2,-0.0
0.0,5.113477,0.6666667,0.088,2,-0.0
0.0,6.2583113,1.0,0.089,3,-0.0
0.0,7.5215926,0.0,0.09,0,-0.0
0.033333335,2.8657138,0.0,0.091,0,-0.033333335
0.0,3.918858,0.0,0.092,0,-0.0
0.0,5.1150455,0.6666667,0.093,2,-0.0
0.0,6.129152,0.0,0.094,0,-0.0
0.033333335,3.245712,0.6666667,0.095,2,-0.033333335
0.0,3.3688564,0.6666667,0.096,2,-0.0
0.0,4.732438,0.6666667,0.097,2,-0.0
0.0,5.8906417,0.6666667,0.098,2,-0.0
0.0,7.216857,0.0,0.099,0,-0.0
0.0,7.322045,0.0,0.1,0,-0.0
0.0,7.6296926,0.33333334,0.101,1,-0.0
0.0,7.7296205,1.0,0.102,3,-0.0
0.0,7.04338,0.33333334,0.103,1,-0.0
0.0,5.293188,0.33333334,0.104,1,-0.0
0.0,4.895501,0.0,0.105,0,-0.0
0.008333334,4.1323195,1.0,0.106,3,-0.008333334
0.025,3.9813728,1.0,0.107,3,-0.025
0.033333335,3.0032072,0.33333334,0.108,1,-0.033333335
0.016666668,2.6355467,0.0,0.109,0,-0.016666668
0.016666668,3.3825665,0.33333334,0.11,1,-0.016666668
0.016666668,4.3357625,0.0,0.111,0,-0.016666668
0.016666668,5.2889743,0.33333334,0.112,1,-0.016666668
0.0,6.338456,0.6666667,0.113,2,-0.0
0.0,7.464652,0.33333334,0.114,1,-0.0
0.0,7.758021,0.0,0.115,0,-0.0
0.0,7.7369657,0.0,0.116,0,-0.0
0.0,8.523307,0.0,0.117,0,-0.0
0.0,8.657076,0.6666667,0.118,2,-0.0
0.0,9.445527,0.0,0.119,0,-0.0
0.0,9.353204,1.0,0.12,3,-0.0
0.033333335,3.4564056,0.33333334,0.121,1,-0.033333335
0.0,4.5605044,0.0,0.122,0,-0.0
0.0,4.317918,1.0,0.123,3,-0.0
0.008333334,2.941333,1.0,0.124,3,-0.008333334
0.016666668,2.8523402,0.33333334,0.125,1,-0.016666668
0.0,4.0011325,0.33333334,0.126,1,-0.0
0.0,5.17033,1.0,0.127,3,-0.0
0.0,6.3994336,0.6666667,0.128,2,-0.0
0.0,7.7214804,0.33333334,0.129,1,-0.0
0.0,6.556939,0.0,0.13,0,-0.0
0.0,6.042442,0.6666667,0.131,2,-0.0
0.0,5.4306006,0.33333334,0.132,1,-0.0
0.0,5.589705,0.33333334,0.133,1,-0.0
0.0,5.2510242,0.33333334,0.134,1,-0.0
0.008333334,5.5467424,0.0,0.135,0,-0.008333334
0.008333334,5.8410573,0.6666667,0.136,2,-0.008333334
0.008333334,5.7957306,0.0,0.137,0,-0.008333334
0.0,4.9903636,1.0,0.138,3,-0.0
0.008333334,5.833782,0.33333334,0.139,1,-0.008333334
0.0,6.943013,1.0,0.14,3,-0.0
0.0,6.7331266,0.6666667,0.141,2,-0.0
0.0,7.918142,0.33333334,0.142,1,-0.0
0.0,5.1572595,0.33333334,0.143,1,-0.0
0.0,6.212073,1.0,0.144,3,-0.0
0.0,7.095758,0.33333334,0.145,1,-0.0
0.0,8.288515,1.0,0.146,3,-0.0
0.0,7.494856,0.6666667,0.147,2,-0.0
0.0,8.561462,0.33333334,0.148,1,-0.0
0.0,9.859055,1.0,0.149,3,-0.0
0.0,10.729854,0.33333334,0.15,1,-0.0
0.033333335,3.911525,0.6666667,0.151,2,-0.033333335
0.0,3.45647,0.6666667,0.152,2,-0.0
0.0,2.4211817,0.6666667,0.153,2,-0.0
0.016666668,2.38965,1.0,0.154,3,-0.016666668
0.008333334,3.0972855,0.6666667,0.155,2,-0.008333334
0.0,4.4858084,0.0,0.156,0,-0.0
0.0,5.6582537,0.0,0.157,0,-0.0
0.0,6.9299803,0.0,0.158,0,-0.0
0.0,7.9117494,0.6666667,0.159,2,-0.0
0.0,8.07007,1.0,0.16,3,-0.0
0.0,7.1553335,1.0,0.161,3,-0.0
0.0,6.8055506,0.33333334,0.162,1,-0.0
0.0,5.912889,0.6666667,0.163,2,-0.0
0.0,5.2680793,0.6666667,0.164,2,-0.0
0.0,5.20694,0.6666667,0.165,2,-0.0
0.0,6.0076714,0.0,0.166,0,-0.0
0.016666668,5.254068,0.6666667,0.167,2,-0.016666668
0.0,6.228787,0.0,0.168,0,-0.0
0.008333334,7.353973,0.6666667,0.169,2,-0.008333334
0.008333334,7.0473013,0.33333334,0.17,1,-0.008333334
0.008333334,6.7943473,1.0,0.171,3,-0.008333334
0.0,7.736314,0.0,0.172,0,-0.0
0.0,7.5330143,1.0,0.173,3,-0.0
0.0,9.005971,0.0,0.174,0,-0.0
0.0,10.465563,0.6666667,0.175,2,-0.0
0.0,9.667412,0.0,0.176,0,-0.0
0.0,7.0671315,0.33333334,0.177,1,-0.0
0.0,8.057635,0.6666667,0.178,2,-0.0
0.0,8.973731,0.0,0.179,0,-0.0
0.0,10.2713785,1.0,0.18,3,-0.0
0.033333335,2.3463728,0.0,0.181,0,-0.033333335
0.0,3.437031,0.33333334,0.182,1,-0.0
0.0,2.1944208,1.0,0.183,3,-0.0
0.008333334,2.4860363,0.0,0.184,0,-0.008333334
0.016666668,2.4636312,0.6666667,0.185,2,-0.016666668
0.0,3.611991,1.0,0.186,3,-0.0
0.0,4.9740524,0.33333334,0.187,1,-0.0
0.0,6.155113,0.33333334,0.188,1,-0.0
0.0,7.2724514,0.33333334,0.189,1,-0.0
0.0,8.1916065,0.33333334,0.19,1,-0.0
0.0,6.577054,1.0,0.191,3,-0.0
0.008333334,5.425796,1.0,0.192,3,-0.008333334
0.0,5.2733526,0.33333334,0.193,1,-0.0
0.008333334,4.6240945,0.6666667,0.194,2,-0.008333334
0.016666668,3.9753983,0.33333334,0.195,1,-0.016666668
0.008333334,3.82161,0.6666667,0.196,2,-0.008333334
0.025,3.4421313,0.6666667,0.197,2,-0.025
0.008333334,3.7669997,0.0,0.198,0,-0.008333334
0.025,2.36095,1.0,0.199,3,-0.025
0.025,2.7517235,1.0,0.2,3,-0.025
0.025,3.4148264,0.0,0.201,0,-0.025
0.016666668,4.119336,0.6666667,0.202,2,-0.016666668
0.016666668,3.1240356,0.6666667,0.203,2,-0.016666668
0.008333334,3.840826,0.0,0.204,0,-0.008333334
0.008333334,4.5397477,0.6666667,0.205,2,-0.008333334
0.008333334,5.45874,1.0,0.206,3,-0.008333334
0.0,5.4249144,0.0,0.207,0,-0.0
0.0,6.9863243,1.0,0.208,3,-0.0
0.0,8.33675,0.0,0.209,0,-0.0
0.0,9.531894,0.33333334,0.21,1,-0.0
0.033333335,4.337679,0.6666667,0.211,2,-0.033333335
0.0,5.418912,1.0,0.212,3,-0.0
0.0,3.2818346,0.33333334,0.213,1,-0.0
0.0,4.388143,0.6666667,0.214,2,-0.0
0.025,3.449713,0.33333334,0.215,1,-0.025
0.0,4.534341,1.0,0.216,3,-0.0
0.0,5.6900654,1.0,0.217,3,-0.0
0.0,5.9209104,0.0,0.218,0,-0.0
0.0,7.2955627,0.0,0.219,0,-0.0
0.0,7.7877293,0.0,0.22,0,-0.0
0.0,7.343686,0.6666667,0.221,2,-0.0
0.008333334,4.948227,0.0,0.222,0,-0.008333334
0.025,2.9544425,1.0,0.223,3,-0.025
0.016666668,2.9755604,0.33333334,0.224,1,-0.016666668
0.033333335,2.0197706,1.0,0.225,3,-0.033333335
0.016666668,1.6920233,0.33333334,0.226,1,-0.016666668
0.016666668,1.7459781,0.6666667,0.227,2,-0.016666668
0.033333335,2.0521297,0.33333334,0.228,1,-0.033333335
0.033333335,2.5512402,1.0,0.229,3,-0.033333335
0.033333335,2.9694974,0.33333334,0.23,1,-0.033333335
0.033333335,3.4604757,1.0,0.231,3,-0.033333335
0.033333335,3.9494026,1.0,0.232,3,-0.033333335
0.033333335,2.8445423,0.33333334,0.233,1,-0.033333335
0.033333335,3.2144504,0.33333334,0.234,1,-0.033333335
0.033333335,3.6033795,0.33333334,0.235,1,-0.033333335
0.016666668,4.2792954,0.6666667,0.236,2,-0.016666668
0.016666668,3.3150532,0.33333334,0.237,1,-0.016666668
0.016666668,1.6907488,0.6666667,0.238,2,-0.016666668
0.016666668,2.3043716,1.0,0.239,3,-0.016666668
0.016666668,2.859029,1.0,0.24,3,-0.016666668
0.05,1.6539615,0.33333334,0.241,1,-0.05
0.0,2.9332182,0.0,0.242,0,-0.0
0.0,4.068765,0.0,0.243,0,-0.0
0.0,5.4500427,0.33333334,0.244,1,-0.0
0.025,4.8968086,0.6666667,0.245,2,-0.025
0.0,6.0699844,1.0,0.246,3,-0.0
0.0,6.586253,0.0,0.247,0,-0.0
0.0,7.1084743,0.0,0.248,0,-0.0
0.0,8.243831,0.33333334,0.249,1,-0.0
0.0,7.868538,0.33333334,0.25,1,-0.0
0.0,8.085267,0.33333334,0.251,1,-0.0
0.0,7.8557415,0.33333334,0.252,1,-0.0
0.0,7.3018203,0.0,0.253,0,-0.0
0.008333334,7.633951,0.6666667,0.254,2,-0.008333334
0.016666668,6.54206,0.33333334,0.255,1,-0.016666668
0.016666668,5.7000084,0.33333334,0.256,1,-0.016666668
0.016666668,2.3913436,1.0,0.257,3,-0.016666668
0.025,2.697688,1.0,0.258,3,-0.025
0.025,3.068345,0.33333334,0.259,1,-0.025
0.025,3.3146126,0.33333334,0.26,1,-0.025
0.025,3.4516933,0.33333334,0.261,1,-0.025
0.025,1.7852335,0.33333334,0.262,1,-0.025
0.008333334,2.7045877,0.6666667,0.263,2,-0.008333334
0.008333334,3.6324584,0.33333334,0.264,1,-0.008333334
0.008333334,4.425073,0.6666667,0.265,2,-0.008333334
0.008333334,5.2343116,1.0,0.266,3,-0.008333334
0.008333334,6.031268,1.0,0.267,3,-0.008333334
0.008333334,4.350922,1.0,0.268,3,-0.008333334
0.0,5.3967047,0.0,0.269,0,-0.0
0.0,6.3132386,0.0,0.27,0,-0.0
0.033333335,3.282798,0.0,0.271,0,-0.033333335
0.0,4.3766026,0.0,0.272,0,-0.0
0.0,5.539771,1.0,0.273,3,-0.0
0.0,3.8834658,0.33333334,0.274,1,-0.0
0.025,2.9702764,0.33333334,0.275,1,-0.025
0.0,4.076469,0.33333334,0.276,1,-0.0
0.0,5.3750944,0.6666667,0.277,2,-0.0
0.0,6.610794,0.33333334,0.278,1,-0.0
0.0,8.048367,0.0,0.279,0,-0.0
0.0,7.730918,1.0,0.28,3,-0.0
0.0,7.3677273,1.0,0.281,3,-0.0
0.0,6.875618,0.0,0.282,0,-0.0
0.016666668,5.2797866,1.0,0.283,3,-0.016666668
0.025,4.040403,1.0,0.284,3,-0.025
0.033333335,3.2101786,1.0,0.285,3,-0.033333335
0.016666668,2.9753504,0.33333334,0.286,1,-0.016666668
0.025,0.8916009,1.0,0.287,3,-0.025
0.033333335,1.3161155,0.33333334,0.288,1,-0.033333335
0.033333335,1.6705809,1.0,0.289,3,-0.033333335
0.016666668,2.3338113,0.6666667,0.29,2,-0.016666668
0.016666668,3.1627681,0.6666667,0.291,2,-0.016666668
0.016666668,3.86644,0.33333334,0.292,1,-0.016666668
0.016666668,4.5652003,0.33333334,0.293,1,-0.016666668
0.016666668,5.2821465,0.33333334,0.294,1,-0.016666668
0.0,6.525882,0.0,0.295,0,-0.0
0.0,7.681258,0.6666667,0.296,2,-0.0
0.0,6.8574986,1.0,0.297,3,-0.0
0.0,8.243126,0.6666667,0.298,2,-0.0
0.0,9.053552,0.0,0.299,0,-0.0
0.0,10.380871,0.33333334,0.3,1,-0.0
0.033333335,3.5059419,0.33333334,0.301,1,-0.033333335
0.0,4.4623938,0.33333334,0.302,1,-0.0
0.0,5.679688,0.33333334,0.303,1,-0.0
0.008333334,4.504663,0.6666667,0.304,2,-0.008333334
0.016666668,2.9150903,0.0,0.305,0,-0.016666668
0.0,4.282346,0.33333334,0.306,1,-0.0
0.0,5.509547,0.6666667,0.307,2,-0.0
0.0,6.853429,0.33333334,0.308,1,-0.0
0.0,8.063379,0.6666667,0.309,2,-0.0
0.0,6.885257,0.0,0.31,0,-0.0
0.0,6.362091,0.6666667,0.311,2,-0.0
0.0,5.211826,0.6666667,0.312,2,-0.0
0.008333334,3.9749777,0.6666667,0.313,2,-0.008333334
0.008333334,3.5449612,0.33333334,0.314,1,-0.008333334
0.016666668,3.2924283,0.6666667,0.315,2,-0.016666668
0.016666668,3.214208,0.6666667,0.316,2,-0.016666668
0.016666668,3.5268888,0.0,0.317,0,-0.016666668
0.033333335,2.0142832,0.33333334,0.318,1,-0.033333335
0.025,2.5128188,1.0,0.319,3,-0.025
0.025,3.0594656,0.33333334,0.32,1,-0.025
0.025,3.6114638,1.0,0.321,3,-0.025
0.016666668,4.39859,0.6666667,0.322,2,-0.016666668
0.016666668,5.0436907,0.6666667,0.323,2,-0.016666668
0.016666668,5.9353023,0.6666667,0.324,2,-0.016666668
0.016666668,3.177031,0.33333334,0.325,1,-0.016666668
0.016666668,3.7892492,0.6666667,0.326,2,-0.016666668
0.016666668,4.292204,0.33333334,0.327,1,-0.016666668
0.016666668,4.7223396,0.6666667,0.328,2,-0.016666668
0.0,6.070665,0.0,0.329,0,-0.0
0.0,5.439441,0.0,0.33,0,-0.0
0.033333335,2.982632,0.6666667,0.331,2,-0.033333335
0.0,2.694735,0.0,0.332,0,-0.0
0.0,3.8386254,0.6666667,0.333,2,-0.0
0.0,5.0115275,0.6666667,0.334,2,-0.0
0.025,4.1768384,0.6666667,0.335,2,-0.025
0.0,5.5838375,1.0,0.336,3,-0.0
0.0,6.818487,0.6666667,0.337,2,-0.0
0.0,7.0095377,0.33333334,0.338,1,-0.0
0.0,7.5663505,1.0,0.339,3,-0.0
0.0,7.55679,0.6666667,0.34,2,-0.0
0.008333334,5.9808855,1.0,0.341,3,-0.008333334
0.016666668,4.8145156,0.0,0.342,0,-0.016666668
0.016666668,2.7662978,0.6666667,0.343,2,-0.016666668
0.025,2.5963748,0.0,0.344,0,-0.025
0.025,2.0496948,0.0,0.345,0,-0.025
0.025,1.9460112,0.0,0.346,0,-0.025
0.025,1.5363091,1.0,0.347,3,-0.025
0.025,2.2256486,0.6666667,0.348,2,-0.025
0.033333335,2.6324956,0.0,0.349,0,-0.033333335
0.016666668,3.5486405,0.33333334,0.35,1,-0.016666668
0.025,4.11477,0.0,0.351,0,-0.025
0.016666668,5.0667095,0.33333334,0.352,1,-0.016666668
0.008333334,4.5889535,1.0,0.353,3,-0.008333334
0.0,5.2124596,0.6666667,0.354,2,-0.0
0.008333334,4.2502227,0.0,0.355,0,-0.008333334
0.008333334,4.9601493,0.0,0.356,0,-0.008333334
0.0,5.9627166,0.6666667,0.357,2,-0.0
0.0,5.5112467,0.0,0.358,0,-0.0
0.0,6.5019836,0.6666667,0.359,2,-0.0
0.0,5.9096017,0.6666667,0.36,2,-0.0
0.033333335,3.0330045,1.0,0.361,3,-0.033333335
0.0,4.0389614,0.33333334,0.362,1,-0.0
0.0,3.786378,0.0,0.363,0,-0.0
0.0,4.79705,0.0,0.364,0,-0.0
0.025,3.999443,0.6666667,0.365,2,-0.025
0.0,5.1073127,0.6666667,0.366,2,-0.0
0.0,6.215502,1.0,0.367,3,-0.0
0.0,6.65425,0.33333334,0.368,1,-0.0
0.0,6.9778953,1.0,0.369,3,-0.0
0.0,7.5085683,0.33333334,0.37,1,-0.0
0.0,6.5836883,0.0,0.371,0,-0.0
0.0,5.5401235,1.0,0.372,3,-0.0
0.008333334,4.38985,1.0,0.373,3,-0.008333334
0.008333334,4.0901217,0.6666667,0.374,2,-0.008333334
0.025,3.564039,0.6666667,0.375,2,-0.025
0.025,3.4107683,1.0,0.376,3,-0.025
0.008333334,3.7479048,0.33333334,0.377,1,-0.008333334
0.025,4.04647,0.6666667,0.378,2,-0.025
0.025,4.671594,1.0,0.379,3,-0.025
0.025,3.8600898,1.0,0.38,3,-0.025
0.008333334,4.9324765,0.0,0.381,0,-0.008333334
0.008333334,5.935267,0.0,0.382,0,-0.008333334
0.008333334,5.88774,0.6666667,0.383,2,-0.008333334
0.008333334,6.936149,0.0,0.384,0,-0.008333334
0.008333334,6.021319,0.6666667,0.385,2,-0.008333334
0.008333334,7.173165,0.0,0.386,0,-0.008333334
0.0,8.580921,0.33333334,0.387,1,-0.0
0.0,7.873098,0.0,0.388,0,-0.0
0.0,8.480973,0.0,0.389,0,-0.0
0.0,7.59003,0.33333334,0.39,1,-0.0
0.033333335,2.8808396,0.33333334,0.391,1,-0.033333335
0.0,2.1758575,0.0,0.392,0,-0.0
0.0,3.2044888,1.0,0.393,3,-0.0
0.0,4.11959,0.0,0.394,0,-0.0
0.025,3.3551857,0.33333334,0.395,1,-0.025
0.0,4.5571494,0.6666667,0.396,2,-0.0
0.0,5.5760827,0.6666667,0.397,2,-0.0
0.0,6.081946,0.33333334,0.398,1,-0.0
0.0,7.345675,0.0,0.399,0,-0.0
0.0,7.667071,0.33333334,0.4,1,-0.0
0.0,6.4014473,0.0,0.401,0,-0.0
0.0,5.2570453,0.6666667,0.402,2,-0.0
0.0,4.812263,0.33333334,0.403,1,-0.0
0.016666668,3.5227678,0.6666667,0.404,2,-0.016666668
0.016666668,2.9021866,0.6666667,0.405,2,-0.016666668
0.008333334,2.7232866,0.33333334,0.406,1,-0.008333334
0.025,2.9231806,0.33333334,0.407,1,-0.025
0.025,3.2959597,1.0,0.408,3,-0.025
0.025,3.8566048,0.6666667,0.409,2,-0.025
0.025,2.768654,1.0,0.41,3,-0.025
0.008333334,3.5412354,0.0,0.411,0,-0.008333334
0.025,3.847754,1.0,0.412,3,-0.025
0.025,4.5055323,0.33333334,0.413,1,-0.025
0.008333334,4.048082,0.0,0.414,0,-0.008333334
0.008333334,5.283697,0.33333334,0.415,1,-0.008333334
0.008333334,6.2872033,0.6666667,0.416,2,-0.008333334
0.008333334,5.5459514,0.33333334,0.417,1,-0.008333334
0.0,6.7240553,0.6666667,0.418,2,-0.0
0.0,7.648144,0.33333334,0.419,1,-0.0
0.0,8.452553,0.33333334,0.42,1,-0.0
0.033333335,3.454951,1.0,0.421,3,-0.033333335
0.0,4.489033,0.0,0.422,0,-0.0
0.0,4.0703716,1.0,0.423,3,-0.0
0.0,5.242587,0.33333334,0.424,1,-0.0
0.025,3.114764,0.33333334,0.425,1,-0.025
0.0,4.3354607,0.0,0.426,0,-0.0
0.0,5.522152,0.0,0.427,0,-0.0
0.0,6.8518114,1.0,0.428,3,-0.0
0.0,8.128701,0.0,0.429,0,-0.0
0.0,7.6388397,0.33333334,0.43,1,-0.0
0.0,6.8961854,1.0,0.431,3,-0.0
0.0,5.841261,0.0,0.432,0,-0.0
0.016666668,4.9906936,0.6666667,0.433,2,-0.016666668
0.0,4.1277995,0.33333334,0.434,1,-0.0
0.016666668,3.5506296,0.33333334,0.435,1,-0.016666668
0.016666668,3.0701187,0.6666667,0.436,2,-0.016666668
0.025,3.098951,1.0,0.437,3,-0.025
0.016666668,3.6786957,0.0,0.438,0,-0.016666668
0.025,2.7273073,1.0,0.439,3,-0.025
0.016666668,3.300223,0.33333334,0.44,1,-0.016666668
0.008333334,4.219889,0.0,0.441,0,-0.008333334
0.008333334,5.302005,0.0,0.442,0,-0.008333334
0.008333334,4.979369,0.33333334,0.443,1,-0.008333334
0.008333334,6.093921,0.0,0.444,0,-0.008333334
0.008333334,7.3958344,1.0,0.445,3,-0.008333334
0.008333334,7.43915,0.0,0.446,0,-0.008333334
0.0,8.37431,0.6666667,0.447,2,-0.0
0.0,9.05744,0.0,0.448,0,-0.0
0.0,6.295837,0.33333334,0.449,1,-0.0
0.0,7.5602026,0.0,0.45,0,-0.0
0.033333335,2.8917003,0.0,0.451,0,-0.033333335
0.0,3.9507277,0.6666667,0.452,2,-0.0
0.0,3.1991057,0.0,0.453,0,-0.0
0.008333334,3.6474242,0.0,0.454,0,-0.008333334
0.016666668,3.6568244,0.6666667,0.455,2,-0.016666668
0.0,4.794403,0.33333334,0.456,1,-0.0
0.0,6.006677,1.0,0.457,3,-0.0
0.0,6.407074,0.6666667,0.458,2,-0.0
0.0,7.7029667,1.0,0.459,3,-0.0
0.0,7.9835734,0.33333334,0.46,1,-0.0
0.0,6.228315,1.0,0.461,3,-0.0
0.008333334,5.2827773,1.0,0.462,3,-0.008333334
0.016666668,4.643607,1.0,0.463,3,-0.016666668
0.008333334,3.9269507,0.33333334,0.464,1,-0.008333334
0.008333334,3.515063,0.33333334,0.465,1,-0.008333334
0.016666668,3.0416331,0.33333334,0.466,1,-0.016666668
0.016666668,3.3879223,0.0,0.467,0,-0.016666668
0.016666668,3.8699942,0.6666667,0.468,2,-0.016666668
0.008333334,3.3177238,0.0,0.469,0,-0.008333334
0.0,4.086075,0.0,0.47,0,-0.0
0.008333334,4.864916,0.33333334,0.471,1,-0.008333334
0.0,5.8952537,0.0,0.472,0,-0.0
0.0,6.9978423,0.0,0.473,0,-0.0
0.0,7.271985,0.33333334,0.474,1,-0.0
0.0,7.1549234,0.0,0.475,0,-0.0
0.0,8.495942,0.0,0.476,0,-0.0
0.0,9.846458,0.6666667,0.477,2,-0.0
0.0,10.6947775,0.6666667,0.478,2,-0.0
0.0,12.05724,0.33333334,0.479,1,-0.0
0.0,12.427771,0.33333334,0.48,1,-0.0
0.033333335,2.3110032,1.0,0.481,3,-0.033333335
0.0,3.4829905,0.6666667,0.482,2,-0.0
0.0,2.202152,0.6666667,0.483,2,-0.0
0.0,3.4900932,1.0,0.484,3,-0.0
0.025,2.6553981,1.0,0.485,3,-0.025
0.0,3.945644,0.0,0.486,0,-0.0
0.0,5.2966127,0.0,0.487,0,-0.0
0.0,6.586264,0.6666667,0.488,2,-0.0
0.0,7.7404428,0.0,0.489,0,-0.0
0.0,7.4303465,1.0,0.49,3,-0.0
0.0,5.955816,0.0,0.491,0,-0.0
0.0,5.134782,0.33333334,0.492,1,-0.0
0.008333334,5.4855533,0.0,0.493,0,-0.008333334
0.016666668,4.6375914,0.33333334,0.494,1,-0.016666668
0.016666668,4.8919783,0.0,0.495,0,-0.016666668
0.016666668,5.219504,0.33333334,0.496,1,-0.016666668
0.016666668,5.898667,1.0,0.497,3,-0.016666668
0.016666668,6.8172874,0.33333334,0.498,1,-0.016666668
0.016666668,7.6421647,0.33333334,0.499,1,-0.016666668
0.016666668,6.0598674,1.0,0.5,3,-0.016666668
0.016666668,6.701516,0.33333334,0.501,1,-0.016666668
0.016666668,2.1941178,1.0,0.502,3,-0.016666668
0.016666668,2.5096977,1.0,0.503,3,-0.016666668
0.016666668,2.8157604,0.0,0.504,0,-0.016666668
0.016666668,3.2935085,0.0,0.505,0,-0.016666668
0.016666668,3.6661475,0.33333334,0.506,1,-0.016666668
0.016666668,3.9172351,0.0,0.507,0,-0.016666668
0.016666668,0.0,1.0,0.508,3,-0.016666668
0.016666668,0.0,1.0,0.509,3,-0.016666668
0.0,0.8389315,0.6666667,0.51,2,-0.0
0.033333335,0.6282816,0.6666667,0.511,2,-0.033333335
0.0,1.776678,0.33333334,0.512,1,-0.0
0.0,3.0384037,0.0,0.513,0,-0.0
0.016666668,3.1504397,0.33333334,0.514,1,-0.016666668
0.008333334,3.6192024,1.0,0.515,3,-0.008333334
0.0,4.7988195,1.0,0.516,3,-0.0
0.0,6.0036,0.33333334,0.517,1,-0.0
0.0,7.256009,0.33333334,0.518,1,-0.0
0.0,8.507468,0.33333334,0.519,1,-0.0
0.0,8.272146,0.6666667,0.52,2,-0.0
0.0,6.4601283,0.6666667,0.521,2,-0.0
0.008333334,4.8619485,0.33333334,0.522,1,-0.008333334
0.016666668,4.901204,0.0,0.523,0,-0.016666668
0.008333334,4.447562,1.0,0.524,3,-0.008333334
0.016666668,3.9177177,0.0,0.525,0,-0.016666668
0.008333334,4.5237346,1.0,0.526,3,-0.008333334
0.0,5.438972,0.6666667,0.527,2,-0.0
0.0,6.252126,0.6666667,0.528,2,-0.0
0.0,7.3251505,1.0,0.529,3,-0.0
0.0,7.446827,0.33333334,0.53,1,-0.0
0.0,7.993583,0.6666667,0.531,2,-0.0
0.0,9.200234,0.6666667,0.532,2,-0.0
